# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
11400 0.0113505 0.752616
11500 0.0114505 0.763975
11600 0.0115505 0.760696
11700 0.0116505 0.799089
11800 0.0117505 0.819613
11900 0.0118505 0.774566
12000 0.0119505 0.735334
12100 0.0120505 0.764083
12200 0.0121505 0.814949
12300 0.0122505 0.790085
12400 0.0123505 0.824902
12500 0.0124505 0.799551
12600 0.0125505 0.83817
12700 0.0126505 0.84063
12800 0.0127505 0.798767
12900 0.0128505 0.810094
13000 0.0129505 0.791614
13100 0.0130505 0.809077
13200 0.0131505 0.83142
13300 0.0132505 0.854424
13400 0.0133505 0.834945
13500 0.0134505 0.859935
13600 0.0135505 0.817505
13700 0.0136505 0.847996
13800 0.0137505 0.829728
13900 0.0138505 0.832126
14000 0.0139505 0.856576
14100 0.0140505 0.848713
14200 0.0141505 0.848146
14300 0.0142505 0.880727
14400 0.0143505 0.845025
14500 0.0144505 0.879149
14600 0.0145505 0.920599
14700 0.0146505 0.891419
14800 0.0147505 0.855606
14900 0.0148505 0.871854
15000 0.0149505 0.864487
15100 0.0150505 0.896665
15200 0.0151505 0.884735
15300 0.0152505 0.903112
15400 0.0153505 0.908376
15500 0.0154505 0.943193
15600 0.0155505 0.940834
15700 0.0156505 0.927085
15800 0.0157505 0.918207
15900 0.0158505 0.892157
16000 0.0159505 0.918967
16100 0.0160505 0.942753
16200 0.0161505 0.956411
16300 0.0162505 0.935745
16400 0.0163505 0.973084
16500 0.0164505 0.974072
16600 0.0165505 0.965766
16700 0.0166505 0.949802
16800 0.0167505 0.954984
16900 0.0168505 0.981521
17000 0.0169505 0.960052
17100 0.0170505 0.983385
17200 0.0171505 0.980924
17300 0.0172505 0.948895
17400 0.0173505 1.02738
17500 0.0174505 0.983363
17600 0.0175505 0.941233
17700 0.0176505 0.972695
17800 0.0177505 0.977347
17900 0.0178505 0.994603
18000 0.0179505 0.99554
18100 0.0180505 1.01197
18200 0.0181505 1.01797
18300 0.0182505 1.0377
18400 0.0183505 1.03809
18500 0.0184505 1.00173
18600 0.0185505 1.00166
18700 0.0186505 1.00706
18800 0.0187505 1.03439
18900 0.0188505 1.03466
19000 0.0189505 1.01529
19100 0.0190505 1.01057
19200 0.0191505 1.09012
19300 0.0192505 1.05083
19400 0.0193505 1.06727
19500 0.0194505 1.08106
19600 0.0195505 1.03503
19700 0.0196505 1.0615
19800 0.0197505 1.05148
19900 0.0198505 1.05352
20000 0.0199505 1.06011
20100 0.0200505 1.06324
20200 0.0201505 1.06629
20300 0.0202505 1.09489
20400 0.0203505 1.11958
20500 0.0204505 1.08423
20600 0.0205505 1.07187
20700 0.0206505 1.12088
20800 0.0207505 1.0592
20900 0.0208505 1.09362
21000 0.0209505 1.05339
21100 0.0210505 1.07697
21200 0.0211505 1.12017
21300 0.0212505 1.11262
21400 0.0213505 1.1121
21500 0.0214505 1.12767
21600 0.0215505 1.14722
21700 0.0216505 1.14078
21800 0.0217505 1.1163
21900 0.0218505 1.0837
22000 0.0219505 1.13666
22100 0.0220505 1.15931
22200 0.0221505 1.11957
22300 0.0222505 1.09395
22400 0.0223505 1.1768
22500 0.0224505 1.17686
22600 0.0225505 1.1996
22700 0.0226505 1.18035
22800 0.0227505 1.16329
22900 0.0228505 1.17218
23000 0.0229505 1.19027
23100 0.0230505 1.15526
23200 0.0231505 1.12926
23300 0.0232505 1.1555
23400 0.0233505 1.19689
23500 0.0234505 1.21838
23600 0.0235505 1.22391
23700 0.0236505 1.21496
23800 0.0237505 1.2393
23900 0.0238505 1.24964
24000 0.0239505 1.19712
24100 0.0240505 1.18788
24200 0.0241505 1.14717
24300 0.0242505 1.21781
24400 0.0243505 1.19529
24500 0.0244505 1.20759
24600 0.0245505 1.21465
24700 0.0246505 1.28277
24800 0.0247505 1.27267
24900 0.0248505 1.24979
25000 0.0249505 1.27813
25100 0.0250505 1.23405
25200 0.0251505 1.22579
25300 0.0252505 1.24209
25400 0.0253505 1.22717
25500 0.0254505 1.2459
25600 0.0255505 1.24046
25700 0.0256505 1.28377
25800 0.0257505 1.33083
25900 0.0258505 1.32704
26000 0.0259505 1.28173
26100 0.0260505 1.28708
26200 0.0261505 1.29814
26300 0.0262505 1.25329
26400 0.0263505 1.24954
26500 0.0264505 1.27082
26600 0.0265505 1.30244
26700 0.0266505 1.32563
26800 0.0267505 1.31637
26900 0.0268505 1.33785
27000 0.0269505 1.35966
27100 0.0270505 1.37915
27200 0.0271505 1.33853
27300 0.0272505 1.3111
27400 0.0273505 1.29012
27500 0.0274505 1.31553
27600 0.0275505 1.3216
27700 0.0276505 1.29714
27800 0.0277505 1.33664
27900 0.0278505 1.38065
28000 0.0279505 1.431
28100 0.0280505 1.39845
28200 0.0281505 1.35052
28300 0.0282505 1.38727
28400 0.0283505 1.37917
28500 0.0284505 1.38276
28600 0.0285505 1.3324
28700 0.0286505 1.32028
28800 0.0287505 1.39507
28900 0.0288505 1.41012
29000 0.0289505 1.41658
29100 0.0290505 1.4216
29200 0.0291505 1.41635
29300 0.0292505 1.44962
29400 0.0293505 1.43804
29500 0.0294505 1.39359
29600 0.0295505 1.38668
29700 0.0296505 1.37999
29800 0.0297505 1.42961
29900 0.0298505 1.42285
30000 0.0299505 1.41073
30100 0.0300505 1.46814
30200 0.0301505 1.49386
30300 0.0302505 1.48049
30400 0.0303505 1.47289
30500 0.0304505 1.47032
30600 0.0305505 1.49351
30700 0.0306505 1.46357
30800 0.0307505 1.40721
30900 0.0308505 1.47007
31000 0.0309505 1.48572
31100 0.0310505 1.48312
31200 0.0311505 1.46284
31300 0.0312505 1.47084
31400 0.0313505 1.49683
31500 0.0314505 1.53262
31600 0.0315505 1.51293
31700 0.0316505 1.4886
31800 0.0317505 1.46561
31900 0.0318505 1.48785
32000 0.0319505 1.4888
32100 0.0320505 1.49405
32200 0.0321505 1.4697
32300 0.0322505 1.49543
32400 0.0323505 1.52896
32500 0.0324505 1.5412
32600 0.0325505 1.56387
32700 0.0326505 1.57162
32800 0.0327505 1.54426
32900 0.0328505 1.52783
33000 0.0329505 1.50772
33100 0.0330505 1.49237
33200 0.0331505 1.53746
33300 0.0332505 1.48614
33400 0.0333505 1.55486
33500 0.0334505 1.58149
33600 0.0335505 1.5926
33700 0.0336505 1.59186
33800 0.0337505 1.62157
33900 0.0338505 1.61158
34000 0.0339505 1.57909
34100 0.0340505 1.55496
34200 0.0341505 1.56416
34300 0.0342505 1.59165
34400 0.0343505 1.58429
34500 0.0344505 1.60714
34600 0.0345505 1.58557
34700 0.0346505 1.6084
34800 0.0347505 1.64421
34900 0.0348505 1.68555
35000 0.0349505 1.63396
35100 0.0350505 1.60164
35200 0.0351505 1.61818
35300 0.0352505 1.6339
35400 0.0353505 1.63686
35500 0.0354505 1.61335
35600 0.0355505 1.57384
35700 0.0356505 1.64115
35800 0.0357505 1.66188
35900 0.0358505 1.70722
36000 0.0359505 1.6903
36100 0.0360505 1.70065
36200 0.0361505 1.70376
36300 0.0362505 1.67826
36400 0.0363505 1.63745
36500 0.0364505 1.64012
36600 0.0365505 1.60961
36700 0.0366505 1.65685
36800 0.0367505 1.67801
36900 0.0368505 1.687
37000 0.0369505 1.73077
37100 0.0370505 1.74532
37200 0.0371505 1.71965
37300 0.0372505 1.75662
37400 0.0373505 1.74842
37500 0.0374505 1.68551
37600 0.0375505 1.6429
37700 0.0376505 1.69519
37800 0.0377505 1.72073
37900 0.0378505 1.72062
38000 0.0379505 1.70566
38100 0.0380505 1.71476
38200 0.0381505 1.78135
38300 0.0382505 1.7955
38400 0.0383505 1.72922
38500 0.0384505 1.74784
38600 0.0385505 1.78953
38700 0.0386505 1.7499
38800 0.0387505 1.74323
38900 0.0388505 1.70216
39000 0.0389505 1.72239
39100 0.0390505 1.7701
39200 0.0391505 1.79617
39300 0.0392505 1.78389
39400 0.0393505 1.8022
39500 0.0394505 1.82188
39600 0.0395505 1.80887
39700 0.0396505 1.7859
39800 0.0397505 1.77798
39900 0.0398505 1.77833
40000 0.0399505 1.79444
40100 0.0400505 1.78309
40200 0.0401505 1.81462
40300 0.0402505 1.82851
40400 0.0403505 1.83947
40500 0.0404505 1.842
40600 0.0405505 1.83281
40700 0.0406505 1.84736
40800 0.0407505 1.83215
40900 0.0408505 1.80375
41000 0.0409505 1.84855
41100 0.0410505 1.82517
41200 0.0411505 1.82356
41300 0.0412505 1.87641
41400 0.0413505 1.89538
41500 0.0414505 1.89417
41600 0.0415505 1.91026
41700 0.0416505 1.89818
41800 0.0417505 1.89636
41900 0.0418505 1.89781
42000 0.0419505 1.82396
42100 0.0420505 1.87041
42200 0.0421505 1.84432
42300 0.0422505 1.87398
42400 0.0423505 1.9193
42500 0.0424505 1.90256
42600 0.0425505 1.9431
42700 0.0426505 1.94195
42800 0.0427505 1.90038
42900 0.0428505 1.95898
43000 0.0429505 1.92476
43100 0.0430505 1.90371
43200 0.0431505 1.90822
43300 0.0432505 1.91706
43400 0.0433505 1.91371
43500 0.0434505 1.93661
43600 0.0435505 1.94863
43700 0.0436505 1.95726
43800 0.0437505 1.93145
43900 0.0438505 2.00026
44000 0.0439505 1.93982
44100 0.0440505 1.94442
44200 0.0441505 1.91679
44300 0.0442505 1.9645
44400 0.0443505 1.95061
44500 0.0444505 1.95943
44600 0.0445505 1.97795
44700 0.0446505 2.0038
44800 0.0447505 1.97922
44900 0.0448505 2.01302
45000 0.0449505 2.0058
45100 0.0450505 1.97548
45200 0.0451505 2.01514
45300 0.0452505 1.97293
45400 0.0453505 1.98985
45500 0.0454505 1.97457
45600 0.0455505 2.01329
45700 0.0456505 2.00551
45800 0.0457505 2.06645
45900 0.0458505 2.03741
46000 0.0459505 2.03398
46100 0.0460505 2.03953
46200 0.0461505 2.03546
46300 0.0462505 2.02395
46400 0.0463505 1.99255
46500 0.0464505 2.00568
46600 0.0465505 2.02381
46700 0.0466505 2.05961
46800 0.0467505 2.02813
46900 0.0468505 2.0529
47000 0.0469505 2.07059
47100 0.0470505 2.05882
47200 0.0471505 2.0699
47300 0.0472505 2.08279
47400 0.0473505 2.04295
47500 0.0474505 2.03673
47600 0.0475505 2.09019
47700 0.0476505 2.07139
47800 0.0477505 2.09045
47900 0.0478505 2.11321
48000 0.0479505 2.10755
48100 0.0480505 2.10563
48200 0.0481505 2.13838
48300 0.0482505 2.09772
48400 0.0483505 2.09159
48500 0.0484505 2.08479
48600 0.0485505 2.06157
48700 0.0486505 2.10913
48800 0.0487505 2.15855
48900 0.0488505 2.10428
49000 0.0489505 2.14526
49100 0.0490505 2.14811
49200 0.0491505 2.18313
49300 0.0492505 2.18943
49400 0.0493505 2.15162
49500 0.0494505 2.11995
49600 0.0495505 2.10432
49700 0.0496505 2.13754
49800 0.0497505 2.13351
49900 0.0498505 2.11451
50000 0.0499505 2.1681
50100 0.0500505 2.23379
50200 0.0501505 2.21047
50300 0.0502505 2.22339
50400 0.0503505 2.22981
50500 0.0504505 2.2273
50600 0.0505505 2.19232
50700 0.0506505 2.10541
50800 0.0507505 2.16079
50900 0.0508505 2.18385
51000 0.0509505 2.17838
51100 0.0510505 2.20919
51200 0.0511505 2.23409
51300 0.0512505 2.25277
51400 0.0513505 2.28976
51500 0.0514505 2.28203
51600 0.0515505 2.21747
51700 0.0516505 2.20224
51800 0.0517505 2.22507
51900 0.0518505 2.2612
52000 0.0519505 2.22253
52100 0.0520505 2.19501
52200 0.0521505 2.24273
52300 0.0522505 2.28356
52400 0.0523505 2.30343
52500 0.0524505 2.26792
52600 0.0525505 2.27745
52700 0.0526505 2.28164
52800 0.0527505 2.26172
52900 0.0528505 2.29035
53000 0.0529505 2.24542
53100 0.0530505 2.24129
53200 0.0531505 2.2803
53300 0.0532505 2.33136
53400 0.0533505 2.33548
53500 0.0534505 2.33534
53600 0.0535505 2.31611
53700 0.0536505 2.32572
53800 0.0537505 2.33246
53900 0.0538505 2.32013
54000 0.0539505 2.28423
54100 0.0540505 2.28401
54200 0.0541505 2.31632
54300 0.0542505 2.33764
54400 0.0543505 2.36402
54500 0.0544505 2.32524
54600 0.0545505 2.34396
54700 0.0546505 2.33276
54800 0.0547505 2.37136
54900 0.0548505 2.37587
55000 0.0549505 2.34569
55100 0.0550505 2.30251
55200 0.0551505 2.29303
55300 0.0552505 2.32698
55400 0.0553505 2.32651
55500 0.0554505 2.34361
55600 0.0555505 2.33104
55700 0.0556505 2.37133
55800 0.0557505 2.42863
55900 0.0558505 2.43793
56000 0.0559505 2.40657
56100 0.0560505 2.38891
56200 0.0561505 2.36544
56300 0.0562505 2.38365
56400 0.0563505 2.38074
56500 0.0564505 2.37337
56600 0.0565505 2.42226
56700 0.0566505 2.42584
56800 0.0567505 2.44102
56900 0.0568505 2.41995
57000 0.0569505 2.40203
57100 0.0570505 2.39859
57200 0.0571505 2.3962
57300 0.0572505 2.43806
57400 0.0573505 2.45172
57500 0.0574505 2.45547
57600 0.0575505 2.47343
57700 0.0576505 2.46677
57800 0.0577505 2.48549
57900 0.0578505 2.46646
58000 0.0579505 2.45573
58100 0.0580505 2.47942
58200 0.0581505 2.48459
58300 0.0582505 2.4964
58400 0.0583505 2.47797
58500 0.0584505 2.49097
58600 0.0585505 2.41772
58700 0.0586505 2.46992
58800 0.0587505 2.52251
58900 0.0588505 2.51729
59000 0.0589505 2.52298
59100 0.0590505 2.53212
59200 0.0591505 2.53269
59300 0.0592505 2.47095
59400 0.0593505 2.50068
59500 0.0594505 2.484
59600 0.0595505 2.48559
59700 0.0596505 2.52032
59800 0.0597505 2.50332
59900 0.0598505 2.52428
60000 0.0599505 2.52098
60100 0.0600505 2.5351
60200 0.0601505 2.52543
60300 0.0602505 2.51475
60400 0.0603505 2.51312
60500 0.0604505 2.52051
60600 0.0605505 2.55686
60700 0.0606505 2.52827
60800 0.0607505 2.5298
60900 0.0608505 2.5232
61000 0.0609505 2.57622
61100 0.0610505 2.57347
61200 0.0611505 2.56834
61300 0.0612505 2.58418
61400 0.0613505 2.59623
61500 0.0614505 2.63134
61600 0.0615505 2.63877
61700 0.0616505 2.57262
61800 0.0617505 2.57035
61900 0.0618505 2.5868
62000 0.0619505 2.59708
62100 0.0620505 2.6213
62200 0.0621505 2.61126
62300 0.0622505 2.61045
62400 0.0623505 2.62079
62500 0.0624505 2.6372
62600 0.0625505 2.65926
62700 0.0626505 2.65734
62800 0.0627505 2.65058
62900 0.0628505 2.63596
63000 0.0629505 2.68011
63100 0.0630505 2.63248
63200 0.0631505 2.6254
63300 0.0632505 2.61302
63400 0.0633505 2.6135
63500 0.0634505 2.6341
63600 0.0635505 2.6847
63700 0.0636505 2.68129
63800 0.0637505 2.67924
63900 0.0638505 2.69848
64000 0.0639505 2.6928
64100 0.0640505 2.66587
64200 0.0641505 2.67942
64300 0.0642505 2.65298
64400 0.0643505 2.67379
64500 0.0644505 2.66459
64600 0.0645505 2.6986
64700 0.0646505 2.70621
64800 0.0647505 2.70992
64900 0.0648505 2.70976
65000 0.0649505 2.71474
65100 0.0650505 2.73269
65200 0.0651505 2.75198
65300 0.0652505 2.75388
65400 0.0653505 2.71929
65500 0.0654505 2.7606
65600 0.0655505 2.71688
65700 0.0656505 2.75551
65800 0.0657505 2.71337
65900 0.0658505 2.72704
66000 0.0659505 2.78229
66100 0.0660505 2.76686
66200 0.0661505 2.72662
66300 0.0662505 2.73312
66400 0.0663505 2.75516
66500 0.0664505 2.78368
66600 0.0665505 2.78595
66700 0.0666505 2.75288
66800 0.0667505 2.79021
66900 0.0668505 2.80942
67000 0.0669505 2.77489
67100 0.0670505 2.81247
67200 0.0671505 2.75102
67300 0.0672505 2.77156
67400 0.0673505 2.78657
67500 0.0674505 2.79202
67600 0.0675505 2.80769
67700 0.0676505 2.81902
67800 0.0677505 2.78956
67900 0.0678505 2.83265
68000 0.0679505 2.84303
68100 0.0680505 2.8198
68200 0.0681505 2.82179
68300 0.0682505 2.85106
68400 0.0683505 2.86987
68500 0.0684505 2.85692
68600 0.0685505 2.8641
68700 0.0686505 2.85422
68800 0.0687505 2.86394
68900 0.0688505 2.90281
69000 0.0689505 2.90795
69100 0.0690505 2.87506
69200 0.0691505 2.88163
69300 0.0692505 2.86732
69400 0.0693505 2.86462
69500 0.0694505 2.88063
69600 0.0695505 2.8873
69700 0.0696505 2.88844
69800 0.0697505 2.91661
69900 0.0698505 2.9652
70000 0.0699505 2.95076
70100 0.0700505 2.93102
70200 0.0701505 2.93937
70300 0.0702505 2.89605
70400 0.0703505 2.91922
70500 0.0704505 2.8842
70600 0.0705505 2.89854
70700 0.0706505 2.92233
70800 0.0707505 2.94768
70900 0.0708505 2.9808
71000 0.0709505 3.02248
71100 0.0710505 2.99965
71200 0.0711505 2.98614
71300 0.0712505 2.97293
71400 0.0713505 2.94341
71500 0.0714505 2.94544
71600 0.0715505 2.93392
71700 0.0716505 2.95772
71800 0.0717505 2.96113
71900 0.0718505 2.96834
72000 0.0719505 3.00747
72100 0.0720505 3.00594
72200 0.0721505 3.03706
72300 0.0722505 3.03438
72400 0.0723505 3.01381
72500 0.0724505 3.04369
72600 0.0725505 3.0125
72700 0.0726505 3.05179
72800 0.0727505 2.99175
72900 0.0728505 2.98099
73000 0.0729505 2.98208
73100 0.0730505 3.03448
73200 0.0731505 3.05273
73300 0.0732505 3.07842
73400 0.0733505 3.07085
73500 0.0734505 3.04588
73600 0.0735505 3.09595
73700 0.0736505 3.08799
73800 0.0737505 3.06575
73900 0.0738505 3.04734
74000 0.0739505 3.04188
74100 0.0740505 3.05222
74200 0.0741505 3.06258
74300 0.0742505 3.0751
74400 0.0743505 3.13806
74500 0.0744505 3.13367
74600 0.0745505 3.13343
74700 0.0746505 3.12254
74800 0.0747505 3.12247
74900 0.0748505 3.09674
75000 0.0749505 3.09668
75100 0.0750505 3.08371
75200 0.0751505 3.11473
75300 0.0752505 3.12911
75400 0.0753505 3.15414
75500 0.0754505 3.19578
75600 0.0755505 3.17819
75700 0.0756505 3.19804
75800 0.0757505 3.15766
75900 0.0758505 3.15841
76000 0.0759505 3.169
76100 0.0760505 3.17564
76200 0.0761505 3.14737
76300 0.0762505 3.14017
76400 0.0763505 3.1638
76500 0.0764505 3.1555
76600 0.0765505 3.15924
76700 0.0766505 3.18754
76800 0.0767505 3.22534
76900 0.0768505 3.21401
77000 0.0769505 3.20583
77100 0.0770505 3.18074
77200 0.0771505 3.17686
77300 0.0772505 3.14592
77400 0.0773505 3.14869
77500 0.0774505 3.18672
77600 0.0775505 3.18572
77700 0.0776505 3.21373
77800 0.0777505 3.24952
77900 0.0778505 3.24616
78000 0.0779505 3.25049
78100 0.0780505 3.21172
78200 0.0781505 3.19638
78300 0.0782505 3.2067
78400 0.0783505 3.23514
78500 0.0784505 3.17038
78600 0.0785505 3.21286
78700 0.0786505 3.23595
78800 0.0787505 3.2717
78900 0.0788505 3.31269
79000 0.0789505 3.27858
79100 0.0790505 3.29444
79200 0.0791505 3.3298
79300 0.0792505 3.29515
79400 0.0793505 3.2513
79500 0.0794505 3.24836
79600 0.0795505 3.24106
79700 0.0796505 3.2398
79800 0.0797505 3.27314
79900 0.0798505 3.26871
80000 0.0799505 3.28381
80100 0.0800505 3.35367
80200 0.0801505 3.31265
80300 0.0802505 3.3232
80400 0.0803505 3.33973
80500 0.0804505 3.2838
80600 0.0805505 3.27951
80700 0.0806505 3.25663
80800 0.0807505 3.27386
80900 0.0808505 3.26234
81000 0.0809505 3.32284
81100 0.0810505 3.32182
81200 0.0811505 3.34807
81300 0.0812505 3.36627
81400 0.0813505 3.40145
81500 0.0814505 3.37117
81600 0.0815505 3.36686
81700 0.0816505 3.32768
81800 0.0817505 3.31444
81900 0.0818505 3.30093
82000 0.0819505 3.31147
82100 0.0820505 3.40395
82200 0.0821505 3.37626
82300 0.0822505 3.40588
82400 0.0823505 3.43037
82500 0.0824505 3.44583
82600 0.0825505 3.43256
82700 0.0826505 3.43878
82800 0.0827505 3.35269
82900 0.0828505 3.38478
83000 0.0829505 3.39397
83100 0.0830505 3.36223
83200 0.0831505 3.37933
83300 0.0832505 3.39056
83400 0.0833505 3.43418
83500 0.0834505 3.47989
83600 0.0835505 3.50864
83700 0.0836505 3.44274
83800 0.0837505 3.4564
83900 0.0838505 3.4066
84000 0.0839505 3.37691
84100 0.0840505 3.39229
84200 0.0841505 3.37735
84300 0.0842505 3.39388
84400 0.0843505 3.48097
84500 0.0844505 3.53715
84600 0.0845505 3.50925
84700 0.0846505 3.49393
84800 0.0847505 3.50348
84900 0.0848505 3.47101
85000 0.0849505 3.5074
85100 0.0850505 3.43015
85200 0.0851505 3.39233
85300 0.0852505 3.44997
85400 0.0853505 3.44993
85500 0.0854505 3.52184
85600 0.0855505 3.56988
85700 0.0856505 3.50419
85800 0.0857505 3.55147
85900 0.0858505 3.57368
86000 0.0859505 3.5928
86100 0.0860505 3.50894
86200 0.0861505 3.51711
86300 0.0862505 3.49846
86400 0.0863505 3.48436
86500 0.0864505 3.48017
86600 0.0865505 3.5359
86700 0.0866505 3.51997
86800 0.0867505 3.5981
86900 0.0868505 3.61202
87000 0.0869505 3.5807
87100 0.0870505 3.54783
87200 0.0871505 3.56152
87300 0.0872505 3.53966
87400 0.0873505 3.49605
87500 0.0874505 3.48635
87600 0.0875505 3.48707
87700 0.0876505 3.54468
87800 0.0877505 3.59583
87900 0.0878505 3.59101
88000 0.0879505 3.59661
88100 0.0880505 3.64927
88200 0.0881505 3.58831
88300 0.0882505 3.61552
88400 0.0883505 3.59064
88500 0.0884505 3.56138
88600 0.0885505 3.58601
88700 0.0886505 3.59734
88800 0.0887505 3.56545
88900 0.0888505 3.58751
89000 0.0889505 3.60364
89100 0.0890505 3.6817
89200 0.0891505 3.70901
89300 0.0892505 3.71228
89400 0.0893505 3.68012
89500 0.0894505 3.64679
89600 0.0895505 3.65705
89700 0.0896505 3.60554
89800 0.0897505 3.58736
89900 0.0898505 3.57017
90000 0.0899505 3.62643
90100 0.0900505 3.71419
90200 0.0901505 3.70658
90300 0.0902505 3.71689
90400 0.0903505 3.72507
90500 0.0904505 3.71862
90600 0.0905505 3.74835
90700 0.0906505 3.65349
90800 0.0907505 3.59629
90900 0.0908505 3.59121
91000 0.0909505 3.60724
91100 0.0910505 3.67725
91200 0.0911505 3.72143
91300 0.0912505 3.68113
91400 0.0913505 3.75607
91500 0.0914505 3.82299
91600 0.0915505 3.81354
91700 0.0916505 3.80852
91800 0.0917505 3.7716
91900 0.0918505 3.6817
92000 0.0919505 3.68001
92100 0.0920505 3.68392
92200 0.0921505 3.68941
92300 0.0922505 3.70477
92400 0.0923505 3.74974
92500 0.0924505 3.83293
92600 0.0925505 3.89755
92700 0.0926505 3.84996
92800 0.0927505 3.79983
92900 0.0928505 3.79618
93000 0.0929505 3.75842
93100 0.0930505 3.73925
93200 0.0931505 3.70449
93300 0.0932505 3.70468
93400 0.0933505 3.75195
93500 0.0934505 3.78595
93600 0.0935505 3.81192
93700 0.0936505 3.83624
93800 0.0937505 3.87735
93900 0.0938505 3.8183
94000 0.0939505 3.82262
94100 0.0940505 3.83922
94200 0.0941505 3.79091
94300 0.0942505 3.78382
94400 0.0943505 3.76357
94500 0.0944505 3.78523
94600 0.0945505 3.82414
94700 0.0946505 3.87772
94800 0.0947505 3.88883
94900 0.0948505 3.90454
95000 0.0949505 3.93537
95100 0.0950505 3.91821
95200 0.0951505 3.88353
95300 0.0952505 3.82302
95400 0.0953505 3.82163
95500 0.0954505 3.86812
95600 0.0955505 3.8669
95700 0.0956505 3.83542
95800 0.0957505 3.90456
95900 0.0958505 3.88976
96000 0.0959505 3.93126
96100 0.0960505 3.89616
96200 0.0961505 3.91067
96300 0.0962505 3.93321
96400 0.0963505 3.87307
96500 0.0964505 3.89526
96600 0.0965505 3.89115
96700 0.0966505 3.87402
96800 0.0967505 3.90489
96900 0.0968505 3.9112
97000 0.0969505 3.94681
97100 0.0970505 3.93985
97200 0.0971505 3.97784
97300 0.0972505 3.93677
97400 0.0973505 3.96212
97500 0.0974505 3.92344
97600 0.0975505 3.94539
97700 0.0976505 3.91688
97800 0.0977505 3.91087
97900 0.0978505 3.91475
98000 0.0979505 3.95457
98100 0.0980505 3.99976
98200 0.0981505 3.98745
98300 0.0982505 3.99724
98400 0.0983505 4.02408
98500 0.0984505 4.0578
98600 0.0985505 4.01791
98700 0.0986505 3.98422
98800 0.0987505 4.0067
98900 0.0988505 3.9521
99000 0.0989505 3.95547
99100 0.0990505 4.01111
99200 0.0991505 3.97124
99300 0.0992505 4.08331
99400 0.0993505 4.10006
99500 0.0994505 4.0638
99600 0.0995505 4.08496
