# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
12800 0.00637525 0.456659
12900 0.00642525 0.452447
13000 0.00647525 0.426324
13100 0.00652525 0.418494
13200 0.00657525 0.399239
13300 0.00662525 0.397789
13400 0.00667525 0.383112
13500 0.00672525 0.439
13600 0.00677525 0.492887
13700 0.00682525 0.514237
13800 0.00687525 0.563778
13900 0.00692525 0.561526
14000 0.00697525 0.545856
14100 0.00702525 0.543158
14200 0.00707525 0.521894
14300 0.00712525 0.528245
14400 0.00717525 0.504813
14500 0.00722525 0.443817
14600 0.00727525 0.428158
14700 0.00732525 0.418371
14800 0.00737525 0.428296
14900 0.00742525 0.442949
15000 0.00747525 0.48258
15100 0.00752525 0.522647
15200 0.00757525 0.541076
15300 0.00762525 0.538567
15400 0.00767525 0.578923
15500 0.00772525 0.57147
15600 0.00777525 0.605491
15700 0.00782525 0.592769
15800 0.00787525 0.555447
15900 0.00792525 0.506545
16000 0.00797525 0.472283
16100 0.00802525 0.457495
16200 0.00807525 0.456179
16300 0.00812525 0.490118
16400 0.00817525 0.467132
16500 0.00822525 0.499965
16600 0.00827525 0.497852
16700 0.00832525 0.535828
16800 0.00837525 0.57081
16900 0.00842525 0.622531
17000 0.00847525 0.616927
17100 0.00852525 0.599444
17200 0.00857525 0.572772
17300 0.00862525 0.551686
17400 0.00867525 0.537951
17500 0.00872525 0.54485
17600 0.00877525 0.526483
17700 0.00882525 0.508882
17800 0.00887525 0.489048
17900 0.00892525 0.49657
18000 0.00897525 0.520735
18100 0.00902525 0.54504
18200 0.00907525 0.579834
18300 0.00912525 0.60428
18400 0.00917525 0.613537
18500 0.00922525 0.625934
18600 0.00927525 0.624991
18700 0.00932525 0.616885
18800 0.00937525 0.623134
18900 0.00942525 0.606623
19000 0.00947525 0.583001
19100 0.00952525 0.538969
19200 0.00957525 0.522245
19300 0.00962525 0.518969
19400 0.00967525 0.549156
19500 0.00972525 0.539818
19600 0.00977525 0.563143
19700 0.00982525 0.58211
19800 0.00987525 0.589553
19900 0.00992525 0.620528
20000 0.00997525 0.652028
20100 0.0100252 0.68248
20200 0.0100753 0.661495
20300 0.0101253 0.646041
20400 0.0101753 0.608032
20500 0.0102253 0.579191
20600 0.0102753 0.582991
20700 0.0103252 0.570963
20800 0.0103753 0.580568
20900 0.0104253 0.547504
21000 0.0104753 0.549175
21100 0.0105253 0.569486
21200 0.0105753 0.609409
21300 0.0106252 0.646755
21400 0.0106753 0.654629
21500 0.0107253 0.683694
21600 0.0107753 0.673891
21700 0.0108253 0.69244
21800 0.0108753 0.682022
21900 0.0109253 0.655194
22000 0.0109753 0.650517
22100 0.0110253 0.638629
22200 0.0110752 0.597507
22300 0.0111252 0.559613
22400 0.0111753 0.578256
22500 0.0112253 0.589197
22600 0.0112753 0.599189
22700 0.0113253 0.652356
22800 0.0113753 0.653275
22900 0.0114252 0.696539
23000 0.0114753 0.697423
23100 0.0115253 0.707514
23200 0.0115752 0.704441
23300 0.0116253 0.731624
23400 0.0116752 0.697784
23500 0.0117253 0.654713
23600 0.0117753 0.636024
23700 0.0118253 0.623789
23800 0.0118753 0.606988
23900 0.0119253 0.615873
24000 0.0119752 0.623703
24100 0.0120253 0.641989
24200 0.0120753 0.653762
24300 0.0121252 0.673393
24400 0.0121752 0.682998
24500 0.0122253 0.74841
24600 0.0122753 0.758629
24700 0.0123253 0.739891
24800 0.0123753 0.723062
24900 0.0124253 0.705277
25000 0.0124753 0.681553
25100 0.0125253 0.706208
25200 0.0125753 0.663095
25300 0.0126252 0.665767
25400 0.0126753 0.642327
25500 0.0127253 0.627922
25600 0.0127753 0.655804
25700 0.0128253 0.700933
25800 0.0128752 0.73122
25900 0.0129252 0.733311
26000 0.0129753 0.763356
26100 0.0130252 0.757735
26200 0.0130753 0.753903
26300 0.0131253 0.749304
26400 0.0131753 0.744061
26500 0.0132253 0.733395
26600 0.0132753 0.695974
26700 0.0133253 0.683755
26800 0.0133753 0.668491
26900 0.0134253 0.662168
27000 0.0134753 0.676497
27100 0.0135252 0.69505
27200 0.0135753 0.732984
27300 0.0136253 0.745179
27400 0.0136753 0.770469
27500 0.0137253 0.757731
27600 0.0137752 0.794929
27700 0.0138253 0.787838
27800 0.0138753 0.792115
27900 0.0139253 0.785579
28000 0.0139753 0.744195
28100 0.0140253 0.739926
28200 0.0140753 0.707192
28300 0.0141253 0.715561
28400 0.0141753 0.699366
28500 0.0142253 0.708407
28600 0.0142753 0.710857
28700 0.0143253 0.727567
28800 0.0143753 0.764132
28900 0.0144253 0.786663
29000 0.0144753 0.7858
29100 0.0145253 0.816014
29200 0.0145753 0.811673
29300 0.0146253 0.820777
29400 0.0146753 0.806803
29500 0.0147252 0.798788
29600 0.0147753 0.733492
29700 0.0148253 0.747608
29800 0.0148753 0.738661
29900 0.0149253 0.716705
30000 0.0149753 0.741923
30100 0.0150253 0.736719
30200 0.0150753 0.752128
30300 0.0151253 0.747637
30400 0.0151753 0.798976
30500 0.0152253 0.825458
30600 0.0152753 0.848107
30700 0.0153253 0.851076
30800 0.0153753 0.838004
30900 0.0154253 0.825541
31000 0.0154752 0.810633
31100 0.0155253 0.809051
31200 0.0155753 0.782317
31300 0.0156253 0.768245
31400 0.0156753 0.739711
31500 0.0157253 0.755726
31600 0.0157753 0.75848
31700 0.0158253 0.772684
31800 0.0158753 0.818876
31900 0.0159253 0.826345
32000 0.0159753 0.85921
32100 0.0160253 0.837131
32200 0.0160753 0.863896
32300 0.0161253 0.8811
32400 0.0161753 0.858284
32500 0.0162253 0.854345
32600 0.0162753 0.814134
32700 0.0163253 0.804132
32800 0.0163752 0.80029
32900 0.0164253 0.788196
33000 0.0164753 0.79716
33100 0.0165253 0.799181
33200 0.0165753 0.796592
33300 0.0166253 0.810338
33400 0.0166753 0.835292
33500 0.0167253 0.87723
33600 0.0167753 0.894621
33700 0.0168253 0.886559
33800 0.0168753 0.862217
33900 0.0169252 0.880261
34000 0.0169752 0.885792
34100 0.0170253 0.854348
34200 0.0170753 0.847449
34300 0.0171252 0.843505
34400 0.0171753 0.803952
34500 0.0172253 0.811697
34600 0.0172753 0.80887
34700 0.0173253 0.817599
34800 0.0173753 0.851585
34900 0.0174253 0.858965
35000 0.0174753 0.881561
35100 0.0175253 0.886032
35200 0.0175753 0.913808
35300 0.0176253 0.896564
35400 0.0176753 0.91899
35500 0.0177252 0.903548
35600 0.0177753 0.908591
35700 0.0178253 0.87539
35800 0.0178752 0.840456
35900 0.0179253 0.833855
36000 0.0179753 0.84465
36100 0.0180253 0.868195
36200 0.0180753 0.873138
36300 0.0181253 0.868677
36400 0.0181753 0.881996
36500 0.0182253 0.892611
36600 0.0182753 0.921648
36700 0.0183253 0.938471
36800 0.0183753 0.940203
36900 0.0184253 0.929471
37000 0.0184753 0.938656
37100 0.0185253 0.904508
37200 0.0185753 0.918074
37300 0.0186253 0.887074
37400 0.0186753 0.904153
37500 0.0187253 0.878019
37600 0.0187753 0.858161
37700 0.0188253 0.873483
37800 0.0188753 0.898116
37900 0.0189253 0.899693
38000 0.0189753 0.936667
38100 0.0190253 0.937762
38200 0.0190752 0.958885
38300 0.0191253 0.98044
38400 0.0191753 0.963886
38500 0.0192253 0.963314
38600 0.0192753 0.952636
38700 0.0193253 0.957768
38800 0.0193753 0.921344
38900 0.0194253 0.902814
39000 0.0194753 0.900206
39100 0.0195253 0.899563
39200 0.0195753 0.895097
39300 0.0196253 0.919949
39400 0.0196753 0.94148
39500 0.0197253 0.936555
39600 0.0197753 0.970608
39700 0.0198253 0.967085
39800 0.0198753 0.997894
39900 0.0199253 1.00327
40000 0.0199753 0.968973
40100 0.0200253 0.982698
40200 0.0200753 0.975207
40300 0.0201253 0.945882
40400 0.0201753 0.930042
40500 0.0202253 0.915669
40600 0.0202752 0.923867
40700 0.0203253 0.907556
40800 0.0203753 0.943651
40900 0.0204252 0.967449
41000 0.0204753 0.979708
41100 0.0205253 0.997609
41200 0.0205753 0.998286
41300 0.0206253 1.00592
41400 0.0206753 1.04143
41500 0.0207253 1.03329
41600 0.0207752 0.987567
41700 0.0208253 0.987698
41800 0.0208753 0.970124
41900 0.0209253 0.952644
42000 0.0209753 0.957994
42100 0.0210252 0.949642
42200 0.0210753 0.961384
42300 0.0211253 0.976737
42400 0.0211752 0.974753
42500 0.0212253 1.0074
42600 0.0212752 1.0189
42700 0.0213253 1.02622
42800 0.0213753 1.03345
42900 0.0214253 1.04764
43000 0.0214753 1.03585
43100 0.0215252 1.043
43200 0.0215753 1.01699
43300 0.0216253 1.01743
43400 0.0216753 0.983232
43500 0.0217253 0.985773
43600 0.0217752 0.994079
43700 0.0218253 0.982806
43800 0.0218753 1.00054
43900 0.0219253 0.994796
44000 0.0219753 1.02576
44100 0.0220252 1.0219
44200 0.0220753 1.04045
44300 0.0221253 1.05866
44400 0.0221753 1.08234
44500 0.0222253 1.07553
44600 0.0222752 1.04773
44700 0.0223253 1.07004
44800 0.0223752 1.05985
44900 0.0224253 1.03992
45000 0.0224753 1.01925
45100 0.0225252 1.03191
45200 0.0225753 1.00716
45300 0.0226253 1.00569
45400 0.0226752 1.01961
45500 0.0227253 1.04697
45600 0.0227753 1.0753
45700 0.0228253 1.06153
45800 0.0228753 1.07931
45900 0.0229253 1.09898
46000 0.0229753 1.09217
46100 0.0230252 1.09184
46200 0.0230753 1.07628
46300 0.0231253 1.08528
46400 0.0231752 1.08173
46500 0.0232253 1.05701
46600 0.0232752 1.05226
46700 0.0233253 1.04865
46800 0.0233753 1.05596
46900 0.0234252 1.06094
47000 0.0234753 1.06684
47100 0.0235253 1.08666
47200 0.0235753 1.08964
47300 0.0236253 1.10614
47400 0.0236752 1.11675
47500 0.0237253 1.13761
47600 0.0237752 1.12211
47700 0.0238253 1.12291
47800 0.0238753 1.11549
47900 0.0239252 1.11075
48000 0.0239753 1.1084
48100 0.0240253 1.07964
48200 0.0240753 1.07007
48300 0.0241253 1.06246
48400 0.0241752 1.09923
48500 0.0242253 1.08947
48600 0.0242753 1.09391
48700 0.0243253 1.12497
48800 0.0243753 1.1532
48900 0.0244253 1.1357
49000 0.0244753 1.14913
49100 0.0245253 1.16985
49200 0.0245753 1.17093
49300 0.0246253 1.16165
49400 0.0246752 1.13906
49500 0.0247253 1.1283
49600 0.0247753 1.1196
49700 0.0248253 1.10324
49800 0.0248753 1.09456
49900 0.0249252 1.11232
50000 0.0249753 1.1274
50100 0.0250253 1.14282
50200 0.0250753 1.14353
50300 0.0251253 1.16626
50400 0.0251753 1.15517
50500 0.0252253 1.1933
50600 0.0252752 1.19352
50700 0.0253253 1.17458
50800 0.0253753 1.16495
50900 0.0254253 1.14795
51000 0.0254753 1.15115
51100 0.0255253 1.14068
51200 0.0255753 1.14655
51300 0.0256253 1.14588
51400 0.0256752 1.14304
51500 0.0257253 1.15769
51600 0.0257753 1.17352
51700 0.0258253 1.18969
51800 0.0258753 1.20853
51900 0.0259253 1.19569
52000 0.0259753 1.20741
52100 0.0260253 1.20181
52200 0.0260753 1.21417
52300 0.0261253 1.20241
52400 0.0261752 1.17922
52500 0.0262253 1.18798
52600 0.0262753 1.16627
52700 0.0263252 1.16167
52800 0.0263753 1.16086
52900 0.0264253 1.18221
53000 0.0264752 1.18647
53100 0.0265253 1.20381
53200 0.0265753 1.2031
53300 0.0266253 1.20671
53400 0.0266753 1.22982
53500 0.0267253 1.25502
53600 0.0267753 1.25852
53700 0.0268253 1.22733
53800 0.0268753 1.22069
53900 0.0269252 1.20318
54000 0.0269753 1.21226
54100 0.0270253 1.2171
54200 0.0270753 1.20969
54300 0.0271253 1.20883
54400 0.0271752 1.18395
54500 0.0272253 1.1978
54600 0.0272753 1.21945
54700 0.0273253 1.24176
54800 0.0273753 1.26186
54900 0.0274253 1.2665
55000 0.0274753 1.25402
55100 0.0275253 1.24858
55200 0.0275753 1.2338
55300 0.0276253 1.27313
55400 0.0276752 1.28087
55500 0.0277253 1.24847
55600 0.0277753 1.21842
55700 0.0278253 1.23085
55800 0.0278753 1.22142
55900 0.0279252 1.23796
56000 0.0279753 1.24656
56100 0.0280253 1.24822
56200 0.0280753 1.2649
56300 0.0281253 1.26695
56400 0.0281752 1.2611
56500 0.0282253 1.29455
56600 0.0282753 1.30898
56700 0.0283253 1.30725
56800 0.0283753 1.2915
56900 0.0284252 1.27721
57000 0.0284753 1.26337
57100 0.0285253 1.24703
57200 0.0285753 1.24938
57300 0.0286253 1.26605
57400 0.0286752 1.26659
57500 0.0287253 1.22713
57600 0.0287753 1.25106
57700 0.0288253 1.26276
57800 0.0288753 1.31729
57900 0.0289252 1.3009
58000 0.0289753 1.3052
58100 0.0290253 1.30413
58200 0.0290753 1.31746
58300 0.0291253 1.30082
58400 0.0291752 1.30625
58500 0.0292253 1.29501
58600 0.0292753 1.28696
58700 0.0293253 1.27468
58800 0.0293753 1.25942
58900 0.0294253 1.26467
59000 0.0294753 1.29249
59100 0.0295253 1.3063
59200 0.0295753 1.31413
59300 0.0296253 1.31763
59400 0.0296752 1.32468
59500 0.0297253 1.34341
59600 0.0297753 1.34862
59700 0.0298253 1.34177
59800 0.0298753 1.3658
59900 0.0299252 1.33765
60000 0.0299753 1.32356
60100 0.0300253 1.32315
60200 0.0300752 1.31277
60300 0.0301253 1.31115
60400 0.0301752 1.33364
60500 0.0302253 1.31786
60600 0.0302753 1.29466
60700 0.0303253 1.33859
60800 0.0303753 1.33968
60900 0.0304253 1.36587
61000 0.0304753 1.38935
61100 0.0305253 1.4047
61200 0.0305753 1.39416
61300 0.0306253 1.39864
61400 0.0306752 1.37616
61500 0.0307253 1.38122
61600 0.0307753 1.36116
61700 0.0308253 1.33522
61800 0.0308753 1.32177
61900 0.0309253 1.33929
62000 0.0309753 1.34757
62100 0.0310253 1.34185
62200 0.0310753 1.35159
62300 0.0311253 1.35038
62400 0.0311753 1.39074
62500 0.0312253 1.41586
62600 0.0312753 1.41505
62700 0.0313253 1.43491
62800 0.0313753 1.42753
62900 0.0314252 1.39255
63000 0.0314753 1.37914
63100 0.0315253 1.38965
63200 0.0315753 1.36462
63300 0.0316253 1.36865
63400 0.0316753 1.34607
63500 0.0317253 1.33054
63600 0.0317753 1.36639
63700 0.0318253 1.38335
63800 0.0318753 1.41201
63900 0.0319252 1.4422
64000 0.0319753 1.43682
64100 0.0320252 1.43269
64200 0.0320753 1.43315
64300 0.0321253 1.43398
64400 0.0321752 1.45305
64500 0.0322253 1.4339
64600 0.0322753 1.40664
64700 0.0323253 1.40142
64800 0.0323753 1.36985
64900 0.0324253 1.36748
65000 0.0324753 1.37571
65100 0.0325253 1.41031
65200 0.0325753 1.41506
65300 0.0326252 1.42542
65400 0.0326753 1.45982
65500 0.0327253 1.44771
65600 0.0327752 1.45848
65700 0.0328253 1.4851
65800 0.0328753 1.4901
65900 0.0329252 1.48922
66000 0.0329753 1.44623
66100 0.0330253 1.43254
66200 0.0330753 1.40724
66300 0.0331253 1.40985
66400 0.0331753 1.40677
66500 0.0332253 1.40243
66600 0.0332753 1.43496
66700 0.0333253 1.4405
66800 0.0333753 1.42822
66900 0.0334253 1.44346
67000 0.0334753 1.48552
67100 0.0335253 1.50806
67200 0.0335753 1.53293
67300 0.0336253 1.50128
67400 0.0336753 1.48009
67500 0.0337253 1.48924
67600 0.0337753 1.46972
67700 0.0338253 1.44573
67800 0.0338753 1.46576
67900 0.0339253 1.45654
68000 0.0339753 1.43808
68100 0.0340253 1.41709
68200 0.0340753 1.45128
68300 0.0341253 1.47791
68400 0.0341753 1.51073
68500 0.0342253 1.51899
68600 0.0342753 1.51245
68700 0.0343253 1.52154
68800 0.0343753 1.49248
68900 0.0344253 1.51121
69000 0.0344753 1.53452
69100 0.0345253 1.54495
69200 0.0345753 1.47991
69300 0.0346253 1.47055
69400 0.0346753 1.44523
69500 0.0347253 1.45911
69600 0.0347753 1.47061
69700 0.0348253 1.48934
69800 0.0348753 1.50013
69900 0.0349253 1.52271
70000 0.0349753 1.49353
70100 0.0350253 1.51196
70200 0.0350753 1.53433
70300 0.0351253 1.55435
70400 0.0351753 1.54902
70500 0.0352253 1.55953
70600 0.0352753 1.53773
70700 0.0353253 1.51033
70800 0.0353753 1.51887
70900 0.0354253 1.49582
71000 0.0354753 1.51229
71100 0.0355252 1.51629
71200 0.0355753 1.49242
71300 0.0356253 1.50499
71400 0.0356753 1.51649
71500 0.0357253 1.54612
71600 0.0357752 1.55787
71700 0.0358253 1.56863
71800 0.0358753 1.59063
71900 0.0359253 1.5545
72000 0.0359753 1.58022
72100 0.0360253 1.56197
72200 0.0360753 1.54485
72300 0.0361253 1.54918
72400 0.0361753 1.55585
72500 0.0362253 1.54062
72600 0.0362753 1.52574
72700 0.0363253 1.52858
72800 0.0363753 1.51919
72900 0.0364253 1.56045
73000 0.0364753 1.57128
73100 0.0365253 1.57604
73200 0.0365753 1.59969
73300 0.0366253 1.59807
73400 0.0366753 1.60513
73500 0.0367253 1.58997
73600 0.0367753 1.62018
73700 0.0368253 1.59954
73800 0.0368753 1.60758
73900 0.0369253 1.58354
74000 0.0369753 1.55455
74100 0.0370253 1.57301
74200 0.0370753 1.55459
74300 0.0371253 1.55849
74400 0.0371753 1.5732
74500 0.0372253 1.60763
74600 0.0372753 1.60809
74700 0.0373253 1.61144
74800 0.0373753 1.63439
74900 0.0374253 1.62771
75000 0.0374753 1.6526
75100 0.0375253 1.63695
75200 0.0375753 1.61803
75300 0.0376253 1.61083
75400 0.0376753 1.5882
75500 0.0377253 1.5999
75600 0.0377753 1.59446
75700 0.0378253 1.60405
75800 0.0378753 1.60047
75900 0.0379253 1.59547
76000 0.0379753 1.59736
76100 0.0380253 1.61724
76200 0.0380753 1.66338
76300 0.0381253 1.66368
76400 0.0381753 1.65971
76500 0.0382253 1.63585
76600 0.0382753 1.67784
76700 0.0383253 1.6563
76800 0.0383753 1.64328
76900 0.0384253 1.63521
77000 0.0384753 1.64415
77100 0.0385253 1.63633
77200 0.0385753 1.59983
77300 0.0386253 1.61788
77400 0.0386753 1.61341
77500 0.0387253 1.64667
77600 0.0387753 1.67888
77700 0.0388253 1.68779
77800 0.0388753 1.6699
77900 0.0389253 1.69734
78000 0.0389753 1.67029
78100 0.0390253 1.6808
78200 0.0390753 1.69422
78300 0.0391253 1.70635
78400 0.0391753 1.65699
78500 0.0392253 1.64791
78600 0.0392753 1.64246
78700 0.0393253 1.63692
78800 0.0393753 1.66603
78900 0.0394253 1.65758
79000 0.0394753 1.7008
79100 0.0395253 1.69523
79200 0.0395753 1.7221
79300 0.0396253 1.71585
79400 0.0396753 1.72069
79500 0.0397253 1.74348
79600 0.0397753 1.7261
79700 0.0398253 1.7221
79800 0.0398753 1.71383
79900 0.0399253 1.71386
80000 0.0399753 1.67005
80100 0.0400253 1.67956
80200 0.0400753 1.6528
80300 0.0401253 1.69245
80400 0.0401753 1.69707
80500 0.0402253 1.68869
80600 0.0402753 1.69166
80700 0.0403253 1.73279
80800 0.0403753 1.75637
80900 0.0404253 1.75192
81000 0.0404753 1.77368
81100 0.0405253 1.77735
81200 0.0405753 1.73547
81300 0.0406253 1.71394
81400 0.0406753 1.71058
81500 0.0407253 1.73236
81600 0.0407753 1.71304
81700 0.0408253 1.7137
81800 0.0408753 1.72044
81900 0.0409253 1.72842
82000 0.0409753 1.71614
82100 0.0410253 1.73662
82200 0.0410753 1.78033
82300 0.0411253 1.78275
82400 0.0411753 1.77786
82500 0.0412253 1.7584
82600 0.0412753 1.77321
82700 0.0413253 1.77044
82800 0.0413753 1.77491
82900 0.0414253 1.76015
83000 0.0414753 1.74524
83100 0.0415253 1.73847
83200 0.0415753 1.72577
83300 0.0416253 1.72508
83400 0.0416753 1.75209
83500 0.0417253 1.77352
83600 0.0417753 1.79684
83700 0.0418253 1.784
83800 0.0418753 1.78865
83900 0.0419253 1.78812
84000 0.0419753 1.77677
84100 0.0420253 1.81702
84200 0.0420753 1.82199
84300 0.0421253 1.83124
84400 0.0421753 1.77384
84500 0.0422253 1.77875
84600 0.0422753 1.77109
84700 0.0423253 1.79279
84800 0.0423753 1.7793
84900 0.0424252 1.7987
85000 0.0424753 1.79012
85100 0.0425253 1.80148
85200 0.0425753 1.78051
85300 0.0426253 1.79459
85400 0.0426753 1.83425
85500 0.0427253 1.85917
85600 0.0427753 1.86512
85700 0.0428253 1.82865
85800 0.0428753 1.82622
85900 0.0429253 1.82262
86000 0.0429753 1.81722
86100 0.0430253 1.80532
86200 0.0430753 1.84389
86300 0.0431253 1.81593
86400 0.0431752 1.79607
86500 0.0432253 1.79452
86600 0.0432753 1.83266
86700 0.0433252 1.85431
86800 0.0433753 1.8602
86900 0.0434252 1.84344
87000 0.0434753 1.86273
87100 0.0435253 1.8449
87200 0.0435753 1.84723
87300 0.0436253 1.87507
87400 0.0436753 1.87234
87500 0.0437253 1.8827
87600 0.0437753 1.85779
87700 0.0438253 1.81172
87800 0.0438753 1.83177
87900 0.0439252 1.84539
88000 0.0439753 1.83456
88100 0.0440253 1.82754
88200 0.0440753 1.85207
88300 0.0441253 1.87446
88400 0.0441753 1.88567
88500 0.0442253 1.87811
88600 0.0442753 1.90496
88700 0.0443253 1.90267
88800 0.0443752 1.8966
88900 0.0444252 1.89028
89000 0.0444753 1.87397
89100 0.0445253 1.89049
89200 0.0445753 1.87589
89300 0.0446253 1.87689
89400 0.0446752 1.86149
89500 0.0447253 1.87205
89600 0.0447753 1.87744
89700 0.0448253 1.88101
89800 0.0448753 1.88656
89900 0.0449253 1.91263
90000 0.0449753 1.921
90100 0.0450253 1.90929
90200 0.0450753 1.92538
90300 0.0451253 1.91317
90400 0.0451752 1.90791
90500 0.0452253 1.91187
90600 0.0452752 1.90286
90700 0.0453253 1.90209
90800 0.0453753 1.92086
90900 0.0454252 1.90711
91000 0.0454753 1.89087
91100 0.0455253 1.89939
91200 0.0455753 1.91849
91300 0.0456253 1.9365
91400 0.0456753 1.9425
91500 0.0457253 1.92911
91600 0.0457753 1.93783
91700 0.0458253 1.93281
91800 0.0458753 1.95253
91900 0.0459253 1.96261
92000 0.0459753 1.95785
92100 0.0460252 1.93338
92200 0.0460753 1.93212
92300 0.0461253 1.89909
92400 0.0461752 1.92933
92500 0.0462253 1.94609
92600 0.0462753 1.95475
92700 0.0463253 1.96208
92800 0.0463753 1.95095
92900 0.0464253 1.94288
93000 0.0464753 1.96509
93100 0.0465253 1.97813
93200 0.0465753 1.99494
93300 0.0466253 1.97062
93400 0.0466753 1.98812
93500 0.0467253 1.95292
93600 0.0467753 1.95369
93700 0.0468253 1.93965
93800 0.0468753 1.9439
93900 0.0469253 1.97526
94000 0.0469753 1.98006
94100 0.0470253 1.98157
94200 0.0470753 1.96284
94300 0.0471253 1.99592
94400 0.0471753 1.98861
94500 0.0472253 2.00355
94600 0.0472752 2.03053
94700 0.0473253 2.00572
94800 0.0473753 2.00234
94900 0.0474253 1.99308
95000 0.0474753 1.97639
95100 0.0475252 2.02083
95200 0.0475753 2.01615
95300 0.0476253 2.02107
95400 0.0476753 1.99706
95500 0.0477252 1.98907
95600 0.0477753 2.0053
95700 0.0478253 2.0052
95800 0.0478753 2.01888
95900 0.0479253 2.02677
96000 0.0479753 2.0195
96100 0.0480252 2.02364
96200 0.0480753 2.0516
96300 0.0481253 2.04101
96400 0.0481753 2.0276
96500 0.0482253 2.04331
96600 0.0482752 2.02943
96700 0.0483253 2.03279
96800 0.0483753 2.03825
96900 0.0484253 2.02274
97000 0.0484753 2.01154
97100 0.0485253 2.0135
97200 0.0485753 2.03937
97300 0.0486253 2.05037
97400 0.0486753 2.05677
97500 0.0487253 2.03559
97600 0.0487753 2.06159
97700 0.0488253 2.04383
97800 0.0488753 2.05837
97900 0.0489253 2.05079
98000 0.0489753 2.08637
98100 0.0490253 2.05581
98200 0.0490753 2.05692
98300 0.0491253 2.04905
98400 0.0491752 2.05954
98500 0.0492253 2.04853
98600 0.0492753 2.05269
98700 0.0493253 2.08069
98800 0.0493753 2.08269
98900 0.0494253 2.06871
99000 0.0494753 2.07322
99100 0.0495252 2.0669
99200 0.0495753 2.10008
99300 0.0496253 2.10741
99400 0.0496753 2.11333
99500 0.0497253 2.0886
99600 0.0497753 2.08464
