# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
9100 0.0090505 0.583659
9200 0.0091505 0.589113
9300 0.0092505 0.580937
9400 0.0093505 0.578468
9500 0.0094505 0.577118
9600 0.0095505 0.552551
9700 0.0096505 0.532922
9800 0.0097505 0.493224
9900 0.0098505 0.483911
10000 0.0099505 0.486049
10100 0.0100505 0.48084
10200 0.0101505 0.489665
10300 0.0102505 0.498511
10400 0.0103505 0.51519
10500 0.0104505 0.528893
10600 0.0105505 0.545372
10700 0.0106505 0.567512
10800 0.0107505 0.593632
10900 0.0108505 0.60125
11000 0.0109505 0.628514
11100 0.0110505 0.650724
11200 0.0111505 0.674805
11300 0.0112505 0.679479
11400 0.0113505 0.673243
11500 0.0114505 0.656776
11600 0.0115505 0.643382
11700 0.0116505 0.621195
11800 0.0117505 0.603275
11900 0.0118505 0.610119
12000 0.0119505 0.582586
12100 0.0120505 0.573215
12200 0.0121505 0.579871
12300 0.0122505 0.564223
12400 0.0123505 0.571426
12500 0.0124505 0.58814
12600 0.0125505 0.59429
12700 0.0126505 0.585771
12800 0.0127505 0.633952
12900 0.0128505 0.672558
13000 0.0129505 0.692195
13100 0.0130505 0.706355
13200 0.0131505 0.725771
13300 0.0132505 0.73408
13400 0.0133505 0.741911
13500 0.0134505 0.737897
13600 0.0135505 0.735621
13700 0.0136505 0.729075
13800 0.0137505 0.72307
13900 0.0138505 0.709032
14000 0.0139505 0.696896
14100 0.0140505 0.683337
14200 0.0141505 0.664101
14300 0.0142505 0.65437
14400 0.0143505 0.635156
14500 0.0144505 0.636628
14600 0.0145505 0.663196
14700 0.0146505 0.662657
14800 0.0147505 0.685685
14900 0.0148505 0.706748
15000 0.0149505 0.743893
15100 0.0150505 0.749894
15200 0.0151505 0.770182
15300 0.0152505 0.785873
15400 0.0153505 0.79758
15500 0.0154505 0.800529
15600 0.0155505 0.830213
15700 0.0156505 0.826423
15800 0.0157505 0.822098
15900 0.0158505 0.82726
16000 0.0159505 0.803834
16100 0.0160505 0.779363
16200 0.0161505 0.769077
16300 0.0162505 0.758502
16400 0.0163505 0.729787
16500 0.0164505 0.721199
16600 0.0165505 0.721226
16700 0.0166505 0.756444
16800 0.0167505 0.746387
16900 0.0168505 0.760588
17000 0.0169505 0.770703
17100 0.0170505 0.795365
17200 0.0171505 0.803184
17300 0.0172505 0.840453
17400 0.0173505 0.855474
17500 0.0174505 0.889536
17600 0.0175505 0.895649
17700 0.0176505 0.89775
17800 0.0177505 0.909772
17900 0.0178505 0.908257
18000 0.0179505 0.896492
18100 0.0180505 0.871718
18200 0.0181505 0.846715
18300 0.0182505 0.849825
18400 0.0183505 0.848399
18500 0.0184505 0.840262
18600 0.0185505 0.816008
18700 0.0186505 0.814627
18800 0.0187505 0.809476
18900 0.0188505 0.819161
19000 0.0189505 0.820071
19100 0.0190505 0.84547
19200 0.0191505 0.855808
19300 0.0192505 0.880861
19400 0.0193505 0.908945
19500 0.0194505 0.927107
19600 0.0195505 0.969923
19700 0.0196505 0.969689
19800 0.0197505 0.98609
19900 0.0198505 0.958982
20000 0.0199505 0.973455
20100 0.0200505 0.981534
20200 0.0201505 0.959678
20300 0.0202505 0.975827
20400 0.0203505 0.970095
20500 0.0204505 0.942672
20600 0.0205505 0.914836
20700 0.0206505 0.904419
20800 0.0207505 0.904007
20900 0.0208505 0.895111
21000 0.0209505 0.894928
21100 0.0210505 0.892825
21200 0.0211505 0.921348
21300 0.0212505 0.940175
21400 0.0213505 0.980007
21500 0.0214505 0.975318
21600 0.0215505 0.993619
21700 0.0216505 1.02411
21800 0.0217505 1.02252
21900 0.0218505 1.02958
22000 0.0219505 1.05245
22100 0.0220505 1.07885
22200 0.0221505 1.06714
22300 0.0222505 1.05853
22400 0.0223505 1.06322
22500 0.0224505 1.03171
22600 0.0225505 1.03229
22700 0.0226505 1.00016
22800 0.0227505 0.9988
22900 0.0228505 0.98068
23000 0.0229505 0.97687
23100 0.0230505 0.990674
23200 0.0231505 1.00069
23300 0.0232505 1.01
23400 0.0233505 1.01693
23500 0.0234505 1.01313
23600 0.0235505 1.03941
23700 0.0236505 1.06178
23800 0.0237505 1.08612
23900 0.0238505 1.09547
24000 0.0239505 1.11619
24100 0.0240505 1.12959
24200 0.0241505 1.15017
24300 0.0242505 1.12841
24400 0.0243505 1.13713
24500 0.0244505 1.13112
24600 0.0245505 1.10718
24700 0.0246505 1.10323
24800 0.0247505 1.09734
24900 0.0248505 1.10421
25000 0.0249505 1.09479
25100 0.0250505 1.10184
25200 0.0251505 1.07746
25300 0.0252505 1.06965
25400 0.0253505 1.08725
25500 0.0254505 1.08448
25600 0.0255505 1.09718
25700 0.0256505 1.11158
25800 0.0257505 1.13531
25900 0.0258505 1.16715
26000 0.0259505 1.17789
26100 0.0260505 1.19013
26200 0.0261505 1.21846
26300 0.0262505 1.20094
26400 0.0263505 1.20328
26500 0.0264505 1.21155
26600 0.0265505 1.21646
26700 0.0266505 1.20632
26800 0.0267505 1.22197
26900 0.0268505 1.20882
27000 0.0269505 1.19784
27100 0.0270505 1.17845
27200 0.0271505 1.16366
27300 0.0272505 1.16459
27400 0.0273505 1.16728
27500 0.0274505 1.16152
27600 0.0275505 1.16372
27700 0.0276505 1.16918
27800 0.0277505 1.19647
27900 0.0278505 1.21531
28000 0.0279505 1.23375
28100 0.0280505 1.23657
28200 0.0281505 1.25476
28300 0.0282505 1.26456
28400 0.0283505 1.28031
28500 0.0284505 1.30709
28600 0.0285505 1.3091
28700 0.0286505 1.3139
28800 0.0287505 1.31106
28900 0.0288505 1.30728
29000 0.0289505 1.29647
29100 0.0290505 1.2921
29200 0.0291505 1.28496
29300 0.0292505 1.25306
29400 0.0293505 1.25436
29500 0.0294505 1.25026
29600 0.0295505 1.25041
29700 0.0296505 1.26084
29800 0.0297505 1.25707
29900 0.0298505 1.25972
30000 0.0299505 1.27403
30100 0.0300505 1.27573
30200 0.0301505 1.29274
30300 0.0302505 1.32472
30400 0.0303505 1.34324
30500 0.0304505 1.36333
30600 0.0305505 1.37846
30700 0.0306505 1.3975
30800 0.0307505 1.39891
30900 0.0308505 1.38999
31000 0.0309505 1.39297
31100 0.0310505 1.3894
31200 0.0311505 1.37482
31300 0.0312505 1.36841
31400 0.0313505 1.38047
31500 0.0314505 1.37052
31600 0.0315505 1.35661
31700 0.0316505 1.34903
31800 0.0317505 1.32696
31900 0.0318505 1.32814
32000 0.0319505 1.34615
32100 0.0320505 1.35261
32200 0.0321505 1.35729
32300 0.0322505 1.36617
32400 0.0323505 1.38976
32500 0.0324505 1.41829
32600 0.0325505 1.44012
32700 0.0326505 1.45425
32800 0.0327505 1.44482
32900 0.0328505 1.45145
33000 0.0329505 1.46118
33100 0.0330505 1.47833
33200 0.0331505 1.49476
33300 0.0332505 1.50222
33400 0.0333505 1.48128
33500 0.0334505 1.46532
33600 0.0335505 1.46127
33700 0.0336505 1.44707
33800 0.0337505 1.43413
33900 0.0338505 1.42454
34000 0.0339505 1.42646
34100 0.0340505 1.42728
34200 0.0341505 1.43934
34300 0.0342505 1.44586
34400 0.0343505 1.46162
34500 0.0344505 1.47756
34600 0.0345505 1.4845
34700 0.0346505 1.4988
34800 0.0347505 1.51832
34900 0.0348505 1.5465
35000 0.0349505 1.56654
35100 0.0350505 1.56098
35200 0.0351505 1.57303
35300 0.0352505 1.58637
35400 0.0353505 1.5675
35500 0.0354505 1.57718
35600 0.0355505 1.56079
35700 0.0356505 1.55316
35800 0.0357505 1.54175
35900 0.0358505 1.536
36000 0.0359505 1.54978
36100 0.0360505 1.54212
36200 0.0361505 1.525
36300 0.0362505 1.52452
36400 0.0363505 1.5103
36500 0.0364505 1.5171
36600 0.0365505 1.54278
36700 0.0366505 1.54682
36800 0.0367505 1.57505
36900 0.0368505 1.58413
37000 0.0369505 1.6216
37100 0.0370505 1.62973
37200 0.0371505 1.64858
37300 0.0372505 1.65304
37400 0.0373505 1.66554
37500 0.0374505 1.65841
37600 0.0375505 1.67195
37700 0.0376505 1.66527
37800 0.0377505 1.65793
37900 0.0378505 1.64802
38000 0.0379505 1.64331
38100 0.0380505 1.62405
38200 0.0381505 1.62462
38300 0.0382505 1.60778
38400 0.0383505 1.60525
38500 0.0384505 1.597
38600 0.0385505 1.60881
38700 0.0386505 1.60908
38800 0.0387505 1.62436
38900 0.0388505 1.64107
39000 0.0389505 1.67007
39100 0.0390505 1.67912
39200 0.0391505 1.6854
39300 0.0392505 1.70353
39400 0.0393505 1.71395
39500 0.0394505 1.73595
39600 0.0395505 1.75914
39700 0.0396505 1.75107
39800 0.0397505 1.74941
39900 0.0398505 1.74408
40000 0.0399505 1.73003
40100 0.0400505 1.75358
40200 0.0401505 1.71819
40300 0.0402505 1.71192
40400 0.0403505 1.69094
40500 0.0404505 1.69149
40600 0.0405505 1.70425
40700 0.0406505 1.72107
40800 0.0407505 1.7109
40900 0.0408505 1.71169
41000 0.0409505 1.72595
41100 0.0410505 1.71894
41200 0.0411505 1.74675
41300 0.0412505 1.78083
41400 0.0413505 1.78582
41500 0.0414505 1.80806
41600 0.0415505 1.81227
41700 0.0416505 1.83606
41800 0.0417505 1.84778
41900 0.0418505 1.8472
42000 0.0419505 1.84603
42100 0.0420505 1.82863
42200 0.0421505 1.81141
42300 0.0422505 1.82327
42400 0.0423505 1.82484
42500 0.0424505 1.81528
42600 0.0425505 1.79785
42700 0.0426505 1.78917
42800 0.0427505 1.77215
42900 0.0428505 1.7805
43000 0.0429505 1.80568
43100 0.0430505 1.79296
43200 0.0431505 1.80917
43300 0.0432505 1.82154
43400 0.0433505 1.84584
43500 0.0434505 1.86197
43600 0.0435505 1.87669
43700 0.0436505 1.90179
43800 0.0437505 1.90814
43900 0.0438505 1.91438
44000 0.0439505 1.90979
44100 0.0440505 1.92649
44200 0.0441505 1.92305
44300 0.0442505 1.93662
44400 0.0443505 1.92266
44500 0.0444505 1.89903
44600 0.0445505 1.89434
44700 0.0446505 1.89599
44800 0.0447505 1.88483
44900 0.0448505 1.88044
45000 0.0449505 1.87157
45100 0.0450505 1.86509
45200 0.0451505 1.88284
45300 0.0452505 1.90164
45400 0.0453505 1.91675
45500 0.0454505 1.93369
45600 0.0455505 1.94262
45700 0.0456505 1.94247
45800 0.0457505 1.9663
45900 0.0458505 1.98027
46000 0.0459505 2.01479
46100 0.0460505 2.01581
46200 0.0461505 2.0055
46300 0.0462505 2.01449
46400 0.0463505 2.01951
46500 0.0464505 2.01132
46600 0.0465505 2.01319
46700 0.0466505 2.00054
46800 0.0467505 1.97265
46900 0.0468505 1.97076
47000 0.0469505 1.97252
47100 0.0470505 1.96563
47200 0.0471505 1.97598
47300 0.0472505 1.9633
47400 0.0473505 1.95366
47500 0.0474505 1.97031
47600 0.0475505 1.99118
47700 0.0476505 2.01603
47800 0.0477505 2.03151
47900 0.0478505 2.04231
48000 0.0479505 2.07084
48100 0.0480505 2.07706
48200 0.0481505 2.09645
48300 0.0482505 2.1111
48400 0.0483505 2.11127
48500 0.0484505 2.10926
48600 0.0485505 2.10715
48700 0.0486505 2.10222
48800 0.0487505 2.08738
48900 0.0488505 2.09505
49000 0.0489505 2.08559
49100 0.0490505 2.07558
49200 0.0491505 2.06492
49300 0.0492505 2.07296
49400 0.0493505 2.06029
49500 0.0494505 2.05047
49600 0.0495505 2.05248
49700 0.0496505 2.06371
49800 0.0497505 2.08414
49900 0.0498505 2.10242
50000 0.0499505 2.12196
50100 0.0500505 2.14039
50200 0.0501505 2.15796
50300 0.0502505 2.16273
50400 0.0503505 2.18034
50500 0.0504505 2.18046
50600 0.0505505 2.20136
50700 0.0506505 2.20411
50800 0.0507505 2.20419
50900 0.0508505 2.19106
51000 0.0509505 2.19632
51100 0.0510505 2.18894
51200 0.0511505 2.20015
51300 0.0512505 2.18308
51400 0.0513505 2.15935
51500 0.0514505 2.1414
51600 0.0515505 2.14615
51700 0.0516505 2.15504
51800 0.0517505 2.16527
51900 0.0518505 2.16909
52000 0.0519505 2.19439
52100 0.0520505 2.19339
52200 0.0521505 2.2048
52300 0.0522505 2.232
52400 0.0523505 2.23337
52500 0.0524505 2.26275
52600 0.0525505 2.27511
52700 0.0526505 2.27614
52800 0.0527505 2.29437
52900 0.0528505 2.29651
53000 0.0529505 2.29875
53100 0.0530505 2.28404
53200 0.0531505 2.27845
53300 0.0532505 2.27857
53400 0.0533505 2.26806
53500 0.0534505 2.27043
53600 0.0535505 2.25991
53700 0.0536505 2.24494
53800 0.0537505 2.25189
53900 0.0538505 2.25816
54000 0.0539505 2.26229
54100 0.0540505 2.26062
54200 0.0541505 2.27523
54300 0.0542505 2.26864
54400 0.0543505 2.29285
54500 0.0544505 2.3208
54600 0.0545505 2.3394
54700 0.0546505 2.3517
54800 0.0547505 2.3593
54900 0.0548505 2.38111
55000 0.0549505 2.37651
55100 0.0550505 2.38169
55200 0.0551505 2.38212
55300 0.0552505 2.39224
55400 0.0553505 2.36632
55500 0.0554505 2.3711
55600 0.0555505 2.36818
55700 0.0556505 2.36574
55800 0.0557505 2.35477
55900 0.0558505 2.33065
56000 0.0559505 2.32995
56100 0.0560505 2.33381
56200 0.0561505 2.34197
56300 0.0562505 2.3579
56400 0.0563505 2.36523
56500 0.0564505 2.36417
56600 0.0565505 2.39032
56700 0.0566505 2.40728
56800 0.0567505 2.42354
56900 0.0568505 2.43141
57000 0.0569505 2.45941
57100 0.0570505 2.45816
57200 0.0571505 2.47383
57300 0.0572505 2.48581
57400 0.0573505 2.4776
57500 0.0574505 2.48633
57600 0.0575505 2.46839
57700 0.0576505 2.47568
57800 0.0577505 2.46573
57900 0.0578505 2.45651
58000 0.0579505 2.43994
58100 0.0580505 2.4395
58200 0.0581505 2.43419
58300 0.0582505 2.41615
58400 0.0583505 2.43608
58500 0.0584505 2.44993
58600 0.0585505 2.46824
58700 0.0586505 2.47504
58800 0.0587505 2.47096
58900 0.0588505 2.49915
59000 0.0589505 2.50318
59100 0.0590505 2.52428
59200 0.0591505 2.55475
59300 0.0592505 2.57319
59400 0.0593505 2.58807
59500 0.0594505 2.5808
59600 0.0595505 2.56004
59700 0.0596505 2.57708
59800 0.0597505 2.5901
59900 0.0598505 2.56528
60000 0.0599505 2.55977
60100 0.0600505 2.55213
60200 0.0601505 2.53623
60300 0.0602505 2.53313
60400 0.0603505 2.5383
60500 0.0604505 2.53415
60600 0.0605505 2.53793
60700 0.0606505 2.53119
60800 0.0607505 2.54784
60900 0.0608505 2.55946
61000 0.0609505 2.57897
61100 0.0610505 2.61316
61200 0.0611505 2.6309
61300 0.0612505 2.64119
61400 0.0613505 2.65069
61500 0.0614505 2.6577
61600 0.0615505 2.66428
61700 0.0616505 2.66915
61800 0.0617505 2.67572
61900 0.0618505 2.66298
62000 0.0619505 2.66857
62100 0.0620505 2.65225
62200 0.0621505 2.65142
62300 0.0622505 2.65065
62400 0.0623505 2.65306
62500 0.0624505 2.63484
62600 0.0625505 2.61885
62700 0.0626505 2.61663
62800 0.0627505 2.63051
62900 0.0628505 2.63378
63000 0.0629505 2.64484
63100 0.0630505 2.6564
63200 0.0631505 2.67774
63300 0.0632505 2.70406
63400 0.0633505 2.71313
63500 0.0634505 2.72725
63600 0.0635505 2.72924
63700 0.0636505 2.74373
63800 0.0637505 2.76432
63900 0.0638505 2.76753
64000 0.0639505 2.776
64100 0.0640505 2.76826
64200 0.0641505 2.75527
64300 0.0642505 2.73874
64400 0.0643505 2.73036
64500 0.0644505 2.73637
64600 0.0645505 2.73302
64700 0.0646505 2.73065
64800 0.0647505 2.72712
64900 0.0648505 2.71936
65000 0.0649505 2.73233
65100 0.0650505 2.72912
65200 0.0651505 2.73393
65300 0.0652505 2.7458
65400 0.0653505 2.76068
65500 0.0654505 2.77013
65600 0.0655505 2.80016
65700 0.0656505 2.81924
65800 0.0657505 2.84403
65900 0.0658505 2.85627
66000 0.0659505 2.85123
66100 0.0660505 2.86715
66200 0.0661505 2.87226
66300 0.0662505 2.87882
66400 0.0663505 2.85202
66500 0.0664505 2.85519
66600 0.0665505 2.8392
66700 0.0666505 2.83731
66800 0.0667505 2.8421
66900 0.0668505 2.82006
67000 0.0669505 2.8156
67100 0.0670505 2.81015
67200 0.0671505 2.79826
67300 0.0672505 2.80554
67400 0.0673505 2.8286
67500 0.0674505 2.84167
67600 0.0675505 2.86335
67700 0.0676505 2.86687
67800 0.0677505 2.86244
67900 0.0678505 2.8901
68000 0.0679505 2.92821
68100 0.0680505 2.91918
68200 0.0681505 2.9434
68300 0.0682505 2.95202
68400 0.0683505 2.96241
68500 0.0684505 2.97012
68600 0.0685505 2.97541
68700 0.0686505 2.95035
68800 0.0687505 2.93562
68900 0.0688505 2.92259
69000 0.0689505 2.91696
69100 0.0690505 2.92059
69200 0.0691505 2.9055
69300 0.0692505 2.93016
69400 0.0693505 2.93458
69500 0.0694505 2.9154
69600 0.0695505 2.90926
69700 0.0696505 2.91785
69800 0.0697505 2.94773
69900 0.0698505 2.94488
70000 0.0699505 2.96248
70100 0.0700505 2.98316
70200 0.0701505 3.01293
70300 0.0702505 3.03695
70400 0.0703505 3.0538
70500 0.0704505 3.05078
70600 0.0705505 3.0422
70700 0.0706505 3.0391
70800 0.0707505 3.03125
70900 0.0708505 3.04581
71000 0.0709505 3.06177
71100 0.0710505 3.05987
71200 0.0711505 3.03814
71300 0.0712505 3.0203
71400 0.0713505 3.00715
71500 0.0714505 3.00647
71600 0.0715505 3.00172
71700 0.0716505 3.01317
71800 0.0717505 3.02079
71900 0.0718505 3.04518
72000 0.0719505 3.06194
72100 0.0720505 3.07272
72200 0.0721505 3.07064
72300 0.0722505 3.09927
72400 0.0723505 3.10625
72500 0.0724505 3.1136
72600 0.0725505 3.12789
72700 0.0726505 3.12252
72800 0.0727505 3.12999
72900 0.0728505 3.13386
73000 0.0729505 3.14653
73100 0.0730505 3.1501
73200 0.0731505 3.13525
73300 0.0732505 3.13631
73400 0.0733505 3.11382
73500 0.0734505 3.10028
73600 0.0735505 3.10368
73700 0.0736505 3.09243
73800 0.0737505 3.10127
73900 0.0738505 3.09141
74000 0.0739505 3.12206
74100 0.0740505 3.13971
74200 0.0741505 3.14032
74300 0.0742505 3.14033
74400 0.0743505 3.14906
74500 0.0744505 3.18115
74600 0.0745505 3.19064
74700 0.0746505 3.21551
74800 0.0747505 3.23716
74900 0.0748505 3.23923
75000 0.0749505 3.2229
75100 0.0750505 3.23452
75200 0.0751505 3.24519
75300 0.0752505 3.23441
75400 0.0753505 3.22401
75500 0.0754505 3.20295
75600 0.0755505 3.17996
75700 0.0756505 3.19869
75800 0.0757505 3.19857
75900 0.0758505 3.18768
76000 0.0759505 3.18863
76100 0.0760505 3.20801
76200 0.0761505 3.21457
76300 0.0762505 3.22011
76400 0.0763505 3.22241
76500 0.0764505 3.24251
76600 0.0765505 3.2469
76700 0.0766505 3.26408
76800 0.0767505 3.29132
76900 0.0768505 3.30562
77000 0.0769505 3.31907
77100 0.0770505 3.31385
77200 0.0771505 3.31903
77300 0.0772505 3.31573
77400 0.0773505 3.32237
77500 0.0774505 3.35299
77600 0.0775505 3.35106
77700 0.0776505 3.34157
77800 0.0777505 3.32481
77900 0.0778505 3.31009
78000 0.0779505 3.29157
78100 0.0780505 3.2993
78200 0.0781505 3.29143
78300 0.0782505 3.29583
78400 0.0783505 3.30784
78500 0.0784505 3.31018
78600 0.0785505 3.31945
78700 0.0786505 3.31394
78800 0.0787505 3.34905
78900 0.0788505 3.36396
79000 0.0789505 3.35775
79100 0.0790505 3.37381
79200 0.0791505 3.3896
79300 0.0792505 3.39502
79400 0.0793505 3.42167
79500 0.0794505 3.41714
79600 0.0795505 3.42421
79700 0.0796505 3.42427
79800 0.0797505 3.42318
79900 0.0798505 3.40752
80000 0.0799505 3.401
80100 0.0800505 3.40175
80200 0.0801505 3.38599
80300 0.0802505 3.37302
80400 0.0803505 3.39862
80500 0.0804505 3.39238
80600 0.0805505 3.40859
80700 0.0806505 3.40703
80800 0.0807505 3.41994
80900 0.0808505 3.42922
81000 0.0809505 3.42208
81100 0.0810505 3.43382
81200 0.0811505 3.45342
81300 0.0812505 3.4595
81400 0.0813505 3.49468
81500 0.0814505 3.51068
81600 0.0815505 3.51109
81700 0.0816505 3.52137
81800 0.0817505 3.51231
81900 0.0818505 3.50317
82000 0.0819505 3.48376
82100 0.0820505 3.49927
82200 0.0821505 3.51203
82300 0.0822505 3.50693
82400 0.0823505 3.5101
82500 0.0824505 3.5073
82600 0.0825505 3.48901
82700 0.0826505 3.47767
82800 0.0827505 3.48671
82900 0.0828505 3.48526
83000 0.0829505 3.49498
83100 0.0830505 3.50624
83200 0.0831505 3.51822
83300 0.0832505 3.55164
83400 0.0833505 3.57477
83500 0.0834505 3.57747
83600 0.0835505 3.57281
83700 0.0836505 3.57935
83800 0.0837505 3.57394
83900 0.0838505 3.57666
84000 0.0839505 3.58468
84100 0.0840505 3.59634
84200 0.0841505 3.61812
84300 0.0842505 3.61246
84400 0.0843505 3.60736
84500 0.0844505 3.59809
84600 0.0845505 3.5891
84700 0.0846505 3.55454
84800 0.0847505 3.55272
84900 0.0848505 3.57244
85000 0.0849505 3.58967
85100 0.0850505 3.60519
85200 0.0851505 3.61093
85300 0.0852505 3.61676
85400 0.0853505 3.6288
85500 0.0854505 3.63232
85600 0.0855505 3.64403
85700 0.0856505 3.67827
85800 0.0857505 3.68183
85900 0.0858505 3.70261
86000 0.0859505 3.69562
86100 0.0860505 3.6891
86200 0.0861505 3.71945
86300 0.0862505 3.73682
86400 0.0863505 3.72756
86500 0.0864505 3.70039
86600 0.0865505 3.67332
86700 0.0866505 3.66548
86800 0.0867505 3.68269
86900 0.0868505 3.6701
87000 0.0869505 3.68175
87100 0.0870505 3.68362
87200 0.0871505 3.68758
87300 0.0872505 3.69685
87400 0.0873505 3.66725
87500 0.0874505 3.661
87600 0.0875505 3.69093
87700 0.0876505 3.69277
87800 0.0877505 3.71673
87900 0.0878505 3.72456
88000 0.0879505 3.76775
88100 0.0880505 3.79877
88200 0.0881505 3.81374
88300 0.0882505 3.81973
88400 0.0883505 3.78848
88500 0.0884505 3.80733
88600 0.0885505 3.78346
88700 0.0886505 3.79413
88800 0.0887505 3.79695
88900 0.0888505 3.80502
89000 0.0889505 3.80053
89100 0.0890505 3.78492
89200 0.0891505 3.78444
89300 0.0892505 3.79459
89400 0.0893505 3.78941
89500 0.0894505 3.7841
89600 0.0895505 3.78099
89700 0.0896505 3.77951
89800 0.0897505 3.81087
89900 0.0898505 3.81863
90000 0.0899505 3.8268
90100 0.0900505 3.85212
90200 0.0901505 3.86341
90300 0.0902505 3.88996
90400 0.0903505 3.88491
90500 0.0904505 3.89531
90600 0.0905505 3.90671
90700 0.0906505 3.90485
90800 0.0907505 3.90314
90900 0.0908505 3.91051
91000 0.0909505 3.92219
91100 0.0910505 3.92875
91200 0.0911505 3.92363
91300 0.0912505 3.87661
91400 0.0913505 3.86391
91500 0.0914505 3.85914
91600 0.0915505 3.86445
91700 0.0916505 3.90289
91800 0.0917505 3.90774
91900 0.0918505 3.92717
92000 0.0919505 3.91718
92100 0.0920505 3.92782
92200 0.0921505 3.9267
92300 0.0922505 3.93891
92400 0.0923505 3.96102
92500 0.0924505 3.96555
92600 0.0925505 3.99525
92700 0.0926505 3.99713
92800 0.0927505 4.01646
92900 0.0928505 4.03435
93000 0.0929505 4.03235
93100 0.0930505 4.01374
93200 0.0931505 4.00002
93300 0.0932505 3.97624
93400 0.0933505 4.00248
93500 0.0934505 3.99789
93600 0.0935505 4.00217
93700 0.0936505 4.00098
93800 0.0937505 3.98632
93900 0.0938505 3.99703
94000 0.0939505 3.99015
94100 0.0940505 3.99415
94200 0.0941505 4.00516
94300 0.0942505 4.00291
94400 0.0943505 4.02403
94500 0.0944505 4.03829
94600 0.0945505 4.06491
94700 0.0946505 4.0947
94800 0.0947505 4.10954
94900 0.0948505 4.11852
95000 0.0949505 4.10514
95100 0.0950505 4.09822
95200 0.0951505 4.09952
95300 0.0952505 4.11355
95400 0.0953505 4.11967
95500 0.0954505 4.11417
95600 0.0955505 4.10627
95700 0.0956505 4.09851
95800 0.0957505 4.10713
95900 0.0958505 4.09815
96000 0.0959505 4.08479
96100 0.0960505 4.08255
96200 0.0961505 4.08042
96300 0.0962505 4.07995
96400 0.0963505 4.10222
96500 0.0964505 4.12554
96600 0.0965505 4.14539
96700 0.0966505 4.12052
96800 0.0967505 4.15836
96900 0.0968505 4.17064
97000 0.0969505 4.17924
97100 0.0970505 4.1797
97200 0.0971505 4.18299
97300 0.0972505 4.18807
97400 0.0973505 4.2205
97500 0.0974505 4.23215
97600 0.0975505 4.22502
97700 0.0976505 4.2301
97800 0.0977505 4.20882
97900 0.0978505 4.20048
98000 0.0979505 4.18
98100 0.0980505 4.1838
98200 0.0981505 4.19227
98300 0.0982505 4.19724
98400 0.0983505 4.19015
98500 0.0984505 4.20178
98600 0.0985505 4.19383
98700 0.0986505 4.19922
98800 0.0987505 4.20343
98900 0.0988505 4.22166
99000 0.0989505 4.21708
99100 0.0990505 4.25163
99200 0.0991505 4.27415
99300 0.0992505 4.26905
99400 0.0993505 4.28266
99500 0.0994505 4.31682
99600 0.0995505 4.32559
