# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
22700 0.0226505 1.22819
22800 0.0227505 1.18307
22900 0.0228505 1.28618
23000 0.0229505 1.32522
23100 0.0230505 1.42083
23200 0.0231505 1.39556
23300 0.0232505 1.26488
23400 0.0233505 1.2323
23500 0.0234505 1.16127
23600 0.0235505 1.32893
23700 0.0236505 1.391
23800 0.0237505 1.38199
23900 0.0238505 1.4061
24000 0.0239505 1.28033
24100 0.0240505 1.18289
24200 0.0241505 1.25541
24300 0.0242505 1.36516
24400 0.0243505 1.38361
24500 0.0244505 1.41354
24600 0.0245505 1.26044
24700 0.0246505 1.24319
24800 0.0247505 1.24453
24900 0.0248505 1.35278
25000 0.0249505 1.42459
25100 0.0250505 1.39059
25200 0.0251505 1.3661
25300 0.0252505 1.31821
25400 0.0253505 1.26697
25500 0.0254505 1.27243
25600 0.0255505 1.34503
25700 0.0256505 1.4809
25800 0.0257505 1.42361
25900 0.0258505 1.39161
26000 0.0259505 1.30638
26100 0.0260505 1.34185
26200 0.0261505 1.38972
26300 0.0262505 1.43727
26400 0.0263505 1.41158
26500 0.0264505 1.43575
26600 0.0265505 1.44871
26700 0.0266505 1.3778
26800 0.0267505 1.35769
26900 0.0268505 1.42098
27000 0.0269505 1.45574
27100 0.0270505 1.49518
27200 0.0271505 1.47387
27300 0.0272505 1.35799
27400 0.0273505 1.35229
27500 0.0274505 1.42205
27600 0.0275505 1.4167
27700 0.0276505 1.52122
27800 0.0277505 1.5078
27900 0.0278505 1.45527
28000 0.0279505 1.36962
28100 0.0280505 1.4892
28200 0.0281505 1.40565
28300 0.0282505 1.4907
28400 0.0283505 1.49784
28500 0.0284505 1.45103
28600 0.0285505 1.52113
28700 0.0286505 1.49104
28800 0.0287505 1.45477
28900 0.0288505 1.55884
29000 0.0289505 1.40881
29100 0.0290505 1.45252
29200 0.0291505 1.50547
29300 0.0292505 1.50465
29400 0.0293505 1.51569
29500 0.0294505 1.50069
29600 0.0295505 1.54574
29700 0.0296505 1.51975
29800 0.0297505 1.4906
29900 0.0298505 1.58997
30000 0.0299505 1.47334
30100 0.0300505 1.53488
30200 0.0301505 1.53628
30300 0.0302505 1.56359
30400 0.0303505 1.5723
30500 0.0304505 1.53516
30600 0.0305505 1.52179
30700 0.0306505 1.4881
30800 0.0307505 1.51464
30900 0.0308505 1.57517
31000 0.0309505 1.66153
31100 0.0310505 1.62077
31200 0.0311505 1.51922
31300 0.0312505 1.41487
31400 0.0313505 1.49427
31500 0.0314505 1.62089
31600 0.0315505 1.68397
31700 0.0316505 1.69863
31800 0.0317505 1.61218
31900 0.0318505 1.53659
32000 0.0319505 1.52589
32100 0.0320505 1.5554
32200 0.0321505 1.6622
32300 0.0322505 1.67867
32400 0.0323505 1.70048
32500 0.0324505 1.59592
32600 0.0325505 1.49665
32700 0.0326505 1.45699
32800 0.0327505 1.62375
32900 0.0328505 1.63275
33000 0.0329505 1.65241
33100 0.0330505 1.62712
33200 0.0331505 1.52392
33300 0.0332505 1.52009
33400 0.0333505 1.60114
33500 0.0334505 1.70727
33600 0.0335505 1.67264
33700 0.0336505 1.5816
33800 0.0337505 1.6126
33900 0.0338505 1.61862
34000 0.0339505 1.64692
34100 0.0340505 1.63312
34200 0.0341505 1.67535
34300 0.0342505 1.63543
34400 0.0343505 1.61276
34500 0.0344505 1.64019
34600 0.0345505 1.63776
34700 0.0346505 1.69009
34800 0.0347505 1.64684
34900 0.0348505 1.6508
35000 0.0349505 1.67847
35100 0.0350505 1.67903
35200 0.0351505 1.72113
35300 0.0352505 1.65436
35400 0.0353505 1.67766
35500 0.0354505 1.59712
35600 0.0355505 1.67116
35700 0.0356505 1.70928
35800 0.0357505 1.71419
35900 0.0358505 1.6941
36000 0.0359505 1.63239
36100 0.0360505 1.63536
36200 0.0361505 1.73934
36300 0.0362505 1.806
36400 0.0363505 1.74127
36500 0.0364505 1.72388
36600 0.0365505 1.63356
36700 0.0366505 1.71098
36800 0.0367505 1.75172
36900 0.0368505 1.75484
37000 0.0369505 1.71971
37100 0.0370505 1.78283
37200 0.0371505 1.78696
37300 0.0372505 1.82409
37400 0.0373505 1.69253
37500 0.0374505 1.76237
37600 0.0375505 1.7861
37700 0.0376505 1.72717
37800 0.0377505 1.80651
37900 0.0378505 1.7518
38000 0.0379505 1.81661
38100 0.0380505 1.75495
38200 0.0381505 1.83809
38300 0.0382505 1.78233
38400 0.0383505 1.7164
38500 0.0384505 1.80931
38600 0.0385505 1.7728
38700 0.0386505 1.82557
38800 0.0387505 1.83759
38900 0.0388505 1.74858
39000 0.0389505 1.80497
39100 0.0390505 1.8139
39200 0.0391505 1.84454
39300 0.0392505 1.84005
39400 0.0393505 1.77424
39500 0.0394505 1.82934
39600 0.0395505 1.8256
39700 0.0396505 1.82744
39800 0.0397505 1.84922
39900 0.0398505 1.82724
40000 0.0399505 1.80426
40100 0.0400505 1.84493
40200 0.0401505 1.73727
40300 0.0402505 1.93406
40400 0.0403505 1.8221
40500 0.0404505 1.79086
40600 0.0405505 1.87539
40700 0.0406505 1.80188
40800 0.0407505 1.90492
40900 0.0408505 1.93862
41000 0.0409505 1.9057
41100 0.0410505 1.87207
41200 0.0411505 1.85297
41300 0.0412505 1.80669
41400 0.0413505 1.76835
41500 0.0414505 1.89659
41600 0.0415505 1.94097
41700 0.0416505 1.94075
41800 0.0417505 1.87975
41900 0.0418505 1.86513
42000 0.0419505 1.93361
42100 0.0420505 1.91693
42200 0.0421505 1.83393
42300 0.0422505 1.85776
42400 0.0423505 1.79923
42500 0.0424505 1.8775
42600 0.0425505 1.95271
42700 0.0426505 1.94176
42800 0.0427505 1.94348
42900 0.0428505 1.85597
43000 0.0429505 1.87455
43100 0.0430505 1.83604
43200 0.0431505 1.87687
43300 0.0432505 1.97985
43400 0.0433505 1.95965
43500 0.0434505 1.95981
43600 0.0435505 1.90115
43700 0.0436505 1.90158
43800 0.0437505 1.8942
43900 0.0438505 1.85059
44000 0.0439505 1.98904
44100 0.0440505 1.87809
44200 0.0441505 1.98738
44300 0.0442505 1.90289
44400 0.0443505 1.9569
44500 0.0444505 1.96451
44600 0.0445505 1.92802
44700 0.0446505 1.96268
44800 0.0447505 1.97158
44900 0.0448505 1.89156
45000 0.0449505 1.96514
45100 0.0450505 2.01242
45200 0.0451505 2.08048
45300 0.0452505 1.9481
