# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
22700 0.0113252 0.868094
22800 0.0113752 0.833702
22900 0.0114252 0.873842
23000 0.0114752 0.886763
23100 0.0115252 0.923836
23200 0.0115753 0.942416
23300 0.0116253 0.916567
23400 0.0116752 0.921101
23500 0.0117252 0.86123
23600 0.0117752 0.870683
23700 0.0118253 0.900484
23800 0.0118752 0.948007
23900 0.0119253 0.919991
24000 0.0119752 0.9298
24100 0.0120252 0.957043
24200 0.0120752 0.924221
24300 0.0121252 0.928468
24400 0.0121753 0.902358
24500 0.0122252 0.932093
24600 0.0122753 0.884617
24700 0.0123252 0.913728
24800 0.0123752 0.967845
24900 0.0124252 0.975157
25000 0.0124752 0.949216
25100 0.0125252 0.964655
25200 0.0125752 0.953347
25300 0.0126253 0.955897
25400 0.0126752 0.875973
25500 0.0127252 0.963907
25600 0.0127752 0.959315
25700 0.0128252 0.909949
25800 0.0128752 0.960377
25900 0.0129252 0.985888
26000 0.0129752 1.00464
26100 0.0130253 0.914402
26200 0.0130753 1.00141
26300 0.0131252 0.926048
26400 0.0131752 0.925849
26500 0.0132252 0.962918
26600 0.0132752 0.955861
26700 0.0133252 1.00853
26800 0.0133752 0.978778
26900 0.0134252 1.00453
27000 0.0134752 0.92899
27100 0.0135252 0.949103
27200 0.0135752 0.919381
27300 0.0136253 0.976081
27400 0.0136752 0.962611
27500 0.0137252 0.954727
27600 0.0137753 0.963242
27700 0.0138253 1.00585
27800 0.0138752 1.00071
27900 0.0139252 0.965352
28000 0.0139752 0.962711
28100 0.0140252 1.05249
28200 0.0140752 1.02232
28300 0.0141253 0.977405
28400 0.0141753 1.02565
28500 0.0142252 1.01137
28600 0.0142752 0.993743
28700 0.0143252 0.947714
28800 0.0143752 1.01747
28900 0.0144252 1.00177
29000 0.0144752 1.05051
29100 0.0145253 0.994304
29200 0.0145752 0.991569
29300 0.0146252 1.02938
29400 0.0146752 1.01271
29500 0.0147252 1.02121
29600 0.0147752 0.974882
29700 0.0148252 0.999644
29800 0.0148752 1.00577
29900 0.0149252 0.978987
30000 0.0149752 1.01489
30100 0.0150252 1.06845
30200 0.0150752 1.06913
30300 0.0151252 0.97448
30400 0.0151752 1.03632
30500 0.0152252 0.992401
30600 0.0152752 0.986785
30700 0.0153252 0.982483
30800 0.0153752 1.05213
30900 0.0154252 1.05465
31000 0.0154752 1.05834
31100 0.0155252 1.09543
31200 0.0155752 1.03682
31300 0.0156253 1.02725
31400 0.0156753 0.996826
31500 0.0157252 1.02044
31600 0.0157752 1.05586
31700 0.0158252 1.09695
31800 0.0158752 1.02968
31900 0.0159252 1.08631
32000 0.0159752 1.04406
32100 0.0160252 1.04361
32200 0.0160752 1.05942
32300 0.0161252 1.07882
32400 0.0161752 1.09637
32500 0.0162253 1.00359
32600 0.0162752 1.05015
32700 0.0163253 1.08996
32800 0.0163752 1.06828
32900 0.0164252 1.08607
33000 0.0164752 1.11525
33100 0.0165252 1.12684
33200 0.0165752 1.02779
33300 0.0166253 1.0471
33400 0.0166752 1.05323
33500 0.0167252 1.08206
33600 0.0167752 1.11917
33700 0.0168252 1.11389
33800 0.0168752 1.14808
33900 0.0169252 1.10486
34000 0.0169753 1.05589
34100 0.0170252 1.04875
34200 0.0170753 1.06506
34300 0.0171252 1.06298
34400 0.0171752 1.10238
34500 0.0172252 1.13119
34600 0.0172752 1.09763
34700 0.0173252 1.14967
34800 0.0173752 1.04845
34900 0.0174253 1.12894
35000 0.0174752 1.10862
35100 0.0175252 1.06056
35200 0.0175752 1.07903
35300 0.0176252 1.12512
35400 0.0176752 1.06898
35500 0.0177252 1.09002
35600 0.0177753 1.1341
35700 0.0178252 1.12899
35800 0.0178752 1.12635
35900 0.0179252 1.11598
36000 0.0179752 1.08947
36100 0.0180252 1.08676
36200 0.0180752 1.11316
36300 0.0181252 1.12111
36400 0.0181753 1.17816
36500 0.0182252 1.1427
36600 0.0182752 1.19686
36700 0.0183252 1.17943
36800 0.0183752 1.1279
36900 0.0184252 1.14194
37000 0.0184752 1.09008
37100 0.0185252 1.11239
37200 0.0185752 1.06949
37300 0.0186252 1.21258
37400 0.0186752 1.18091
37500 0.0187252 1.15213
37600 0.0187752 1.18331
37700 0.0188252 1.1635
37800 0.0188752 1.07891
37900 0.0189252 1.10403
38000 0.0189752 1.15012
38100 0.0190252 1.20335
38200 0.0190752 1.17175
38300 0.0191252 1.21812
38400 0.0191752 1.16502
38500 0.0192252 1.13419
38600 0.0192752 1.154
38700 0.0193252 1.13857
38800 0.0193752 1.1469
38900 0.0194252 1.07321
39000 0.0194752 1.1596
39100 0.0195252 1.20932
39200 0.0195752 1.23054
39300 0.0196252 1.22164
39400 0.0196753 1.186
39500 0.0197252 1.16956
39600 0.0197752 1.15559
39700 0.0198252 1.1319
39800 0.0198752 1.17708
39900 0.0199252 1.21079
40000 0.0199752 1.15987
40100 0.0200252 1.14838
40200 0.0200752 1.23364
40300 0.0201252 1.18545
40400 0.0201752 1.21181
40500 0.0202252 1.21298
40600 0.0202752 1.2071
40700 0.0203252 1.17105
40800 0.0203752 1.16749
40900 0.0204252 1.19026
41000 0.0204752 1.20202
41100 0.0205252 1.1798
41200 0.0205752 1.25563
41300 0.0206252 1.23585
41400 0.0206752 1.19045
41500 0.0207252 1.22712
41600 0.0207752 1.1745
41700 0.0208252 1.17607
41800 0.0208752 1.19871
41900 0.0209252 1.24472
42000 0.0209752 1.2042
42100 0.0210252 1.21248
42200 0.0210752 1.28676
42300 0.0211252 1.22211
42400 0.0211752 1.24038
42500 0.0212253 1.28319
42600 0.0212752 1.20037
42700 0.0213252 1.17793
42800 0.0213752 1.22876
42900 0.0214252 1.22042
43000 0.0214752 1.20137
43100 0.0215252 1.23655
43200 0.0215753 1.25278
43300 0.0216252 1.20175
43400 0.0216752 1.22728
43500 0.0217252 1.25649
43600 0.0217752 1.18354
43700 0.0218253 1.22248
43800 0.0218752 1.28119
43900 0.0219252 1.25715
44000 0.0219752 1.2887
44100 0.0220252 1.25866
44200 0.0220752 1.23258
44300 0.0221252 1.2656
44400 0.0221752 1.19954
44500 0.0222253 1.23085
44600 0.0222752 1.28331
44700 0.0223252 1.24682
44800 0.0223752 1.26782
44900 0.0224252 1.27994
45000 0.0224752 1.28009
45100 0.0225252 1.2617
45200 0.0225753 1.26424
45300 0.0226252 1.27533
45400 0.0226752 1.22999
45500 0.0227252 1.20008
45600 0.0227752 1.26347
45700 0.0228252 1.28724
45800 0.0228752 1.29216
45900 0.0229253 1.28
46000 0.0229752 1.32859
46100 0.0230252 1.29943
46200 0.0230752 1.27584
46300 0.0231252 1.22843
46400 0.0231752 1.24465
46500 0.0232252 1.25646
46600 0.0232752 1.30237
46700 0.0233252 1.2888
46800 0.0233753 1.31824
46900 0.0234252 1.28231
47000 0.0234752 1.30988
47100 0.0235252 1.22253
47200 0.0235752 1.23902
47300 0.0236252 1.25981
47400 0.0236753 1.25529
47500 0.0237252 1.31224
47600 0.0237752 1.26095
47700 0.0238252 1.36773
47800 0.0238752 1.37538
47900 0.0239252 1.32238
48000 0.0239753 1.31167
48100 0.0240253 1.23695
