# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
38800 0.00387505 0.516982
38900 0.00388505 0.516033
39000 0.00389505 0.527311
39100 0.00390505 0.519686
39200 0.00391505 0.523346
39300 0.00392505 0.518362
39400 0.00393505 0.510617
39500 0.00394505 0.472742
39600 0.00395505 0.473225
39700 0.00396505 0.472101
39800 0.00397505 0.48332
39900 0.00398505 0.506478
40000 0.00399505 0.511813
40100 0.00400505 0.506524
40200 0.00401505 0.579308
40300 0.00402505 0.520552
40400 0.00403505 0.523745
40500 0.00404505 0.466754
40600 0.00405505 0.502984
40700 0.00406505 0.470931
40800 0.00407505 0.492435
40900 0.00408505 0.462362
41000 0.00409505 0.476815
41100 0.00410505 0.54176
41200 0.00411505 0.532656
41300 0.00412505 0.545425
41400 0.00413505 0.517839
41500 0.00414505 0.510667
41600 0.00415505 0.534183
41700 0.00416505 0.517809
41800 0.00417505 0.418231
41900 0.00418505 0.462191
42000 0.00419505 0.48407
42100 0.00420505 0.547567
42200 0.00421505 0.52794
42300 0.00422505 0.528662
42400 0.00423505 0.580343
42500 0.00424505 0.550389
42600 0.00425505 0.558455
42700 0.00426505 0.499266
42800 0.00427505 0.465434
42900 0.00428505 0.465503
43000 0.00429505 0.47599
43100 0.00430505 0.518848
43200 0.00431505 0.525671
43300 0.00432505 0.533254
43400 0.00433505 0.543714
43500 0.00434505 0.573606
43600 0.00435505 0.532948
43700 0.00436505 0.538684
43800 0.00437505 0.491518
43900 0.00438505 0.506934
44000 0.00439505 0.498829
44100 0.00440505 0.504835
44200 0.00441505 0.472642
44300 0.00442505 0.505008
44400 0.00443505 0.548624
44500 0.00444505 0.538006
44600 0.00445505 0.561036
44700 0.00446505 0.56933
44800 0.00447505 0.535804
44900 0.00448505 0.505216
45000 0.00449505 0.498354
45100 0.00450505 0.479739
45200 0.00451505 0.482877
45300 0.00452505 0.507831
45400 0.00453505 0.503303
45500 0.00454505 0.531554
45600 0.00455505 0.576452
45700 0.00456505 0.541551
45800 0.00457505 0.572158
45900 0.00458505 0.559118
46000 0.00459505 0.511368
46100 0.00460505 0.509542
46200 0.00461505 0.482575
46300 0.00462505 0.484689
46400 0.00463505 0.535401
46500 0.00464505 0.571964
46600 0.00465505 0.571782
46700 0.00466505 0.520249
46800 0.00467505 0.573715
46900 0.00468505 0.534661
47000 0.00469505 0.54435
47100 0.00470505 0.518997
47200 0.00471505 0.449424
47300 0.00472505 0.509674
47400 0.00473505 0.51802
47500 0.00474505 0.544048
47600 0.00475505 0.546049
47700 0.00476505 0.511849
47800 0.00477505 0.534479
47900 0.00478505 0.594188
48000 0.00479505 0.535824
48100 0.00480505 0.507197
48200 0.00481505 0.51635
48300 0.00482505 0.521312
48400 0.00483505 0.521062
48500 0.00484505 0.533676
48600 0.00485505 0.484936
48700 0.00486505 0.512999
48800 0.00487505 0.5384
48900 0.00488505 0.583154
49000 0.00489505 0.586996
49100 0.00490505 0.576289
49200 0.00491505 0.553033
49300 0.00492505 0.55341
49400 0.00493505 0.533975
49500 0.00494505 0.490427
49600 0.00495505 0.485961
49700 0.00496505 0.499614
49800 0.00497505 0.530497
49900 0.00498505 0.561136
50000 0.00499505 0.511822
50100 0.00500505 0.563691
50200 0.00501505 0.60701
50300 0.00502505 0.559092
50400 0.00503505 0.5343
50500 0.00504505 0.523227
50600 0.00505505 0.505051
50700 0.00506505 0.546971
50800 0.00507505 0.533994
50900 0.00508505 0.522209
51000 0.00509505 0.53913
51100 0.00510505 0.576203
51200 0.00511505 0.578175
51300 0.00512505 0.56433
51400 0.00513505 0.566011
51500 0.00514505 0.529798
51600 0.00515505 0.530125
51700 0.00516505 0.522491
51800 0.00517505 0.534875
51900 0.00518505 0.517472
52000 0.00519505 0.494646
52100 0.00520505 0.55716
52200 0.00521505 0.584736
52300 0.00522505 0.539153
52400 0.00523505 0.580347
52500 0.00524505 0.588984
52600 0.00525505 0.544658
52700 0.00526505 0.543996
52800 0.00527505 0.521966
52900 0.00528505 0.503444
53000 0.00529505 0.561719
53100 0.00530505 0.528653
53200 0.00531505 0.57926
53300 0.00532505 0.580968
53400 0.00533505 0.571049
53500 0.00534505 0.602371
53600 0.00535505 0.589605
53700 0.00536505 0.568769
53800 0.00537505 0.516957
53900 0.00538505 0.53734
54000 0.00539505 0.567738
54100 0.00540505 0.543823
54200 0.00541505 0.559773
54300 0.00542505 0.563322
54400 0.00543505 0.567712
54500 0.00544505 0.634074
54600 0.00545505 0.564835
54700 0.00546505 0.551329
54800 0.00547505 0.549927
54900 0.00548505 0.567174
55000 0.00549505 0.527401
55100 0.00550505 0.539768
55200 0.00551505 0.519083
55300 0.00552505 0.580225
55400 0.00553505 0.590392
55500 0.00554505 0.583349
55600 0.00555505 0.587534
55700 0.00556505 0.572216
55800 0.00557505 0.591327
55900 0.00558505 0.579615
56000 0.00559505 0.507793
56100 0.00560505 0.509211
56200 0.00561505 0.567545
56300 0.00562505 0.583777
56400 0.00563505 0.559899
56500 0.00564505 0.573251
56600 0.00565505 0.580659
56700 0.00566505 0.643832
56800 0.00567505 0.605771
56900 0.00568505 0.544609
57000 0.00569505 0.550169
57100 0.00570505 0.589029
57200 0.00571505 0.563835
57300 0.00572505 0.524399
57400 0.00573505 0.556082
57500 0.00574505 0.563449
57600 0.00575505 0.624746
57700 0.00576505 0.613866
57800 0.00577505 0.567754
57900 0.00578505 0.599782
58000 0.00579505 0.594129
58100 0.00580505 0.59153
58200 0.00581505 0.547444
58300 0.00582505 0.552191
58400 0.00583505 0.52261
58500 0.00584505 0.582759
58600 0.00585505 0.580595
58700 0.00586505 0.60524
58800 0.00587505 0.592771
58900 0.00588505 0.608929
59000 0.00589505 0.613368
59100 0.00590505 0.600984
59200 0.00591505 0.561089
59300 0.00592505 0.533739
59400 0.00593505 0.524313
59500 0.00594505 0.573228
59600 0.00595505 0.585446
59700 0.00596505 0.564433
59800 0.00597505 0.629868
59900 0.00598505 0.642658
60000 0.00599505 0.618326
60100 0.00600505 0.598605
60200 0.00601505 0.535025
60300 0.00602505 0.550117
60400 0.00603505 0.559177
60500 0.00604505 0.53758
60600 0.00605505 0.572436
60700 0.00606505 0.58593
60800 0.00607505 0.612629
60900 0.00608505 0.620656
61000 0.00609505 0.620619
61100 0.00610505 0.627054
61200 0.00611505 0.582436
61300 0.00612505 0.575894
61400 0.00613505 0.575138
61500 0.00614505 0.52987
61600 0.00615505 0.608442
61700 0.00616505 0.592755
61800 0.00617505 0.600849
61900 0.00618505 0.596786
62000 0.00619505 0.640515
62100 0.00620505 0.639574
62200 0.00621505 0.636217
62300 0.00622505 0.566266
62400 0.00623505 0.579419
62500 0.00624505 0.590337
62600 0.00625505 0.585462
62700 0.00626505 0.565394
62800 0.00627505 0.539729
62900 0.00628505 0.570887
63000 0.00629505 0.637018
63100 0.00630505 0.6476
63200 0.00631505 0.596273
63300 0.00632505 0.637383
63400 0.00633505 0.599454
63500 0.00634505 0.617459
63600 0.00635505 0.581404
63700 0.00636505 0.557221
63800 0.00637505 0.506536
63900 0.00638505 0.580971
64000 0.00639505 0.598837
64100 0.00640505 0.617737
64200 0.00641505 0.616166
64300 0.00642505 0.591449
64400 0.00643505 0.657496
64500 0.00644505 0.627171
64600 0.00645505 0.574425
64700 0.00646505 0.542204
64800 0.00647505 0.593332
64900 0.00648505 0.557714
65000 0.00649505 0.570931
65100 0.00650505 0.562521
65200 0.00651505 0.556631
65300 0.00652505 0.632693
65400 0.00653505 0.663611
65500 0.00654505 0.650672
65600 0.00655505 0.615591
65700 0.00656505 0.58054
65800 0.00657505 0.573745
65900 0.00658505 0.579983
66000 0.00659505 0.530474
66100 0.00660505 0.546999
66200 0.00661505 0.595793
66300 0.00662505 0.618284
66400 0.00663505 0.647679
66500 0.00664505 0.631698
66600 0.00665505 0.60845
66700 0.00666505 0.621062
66800 0.00667505 0.597968
66900 0.00668505 0.575976
67000 0.00669505 0.560815
67100 0.00670505 0.556433
67200 0.00671505 0.570445
67300 0.00672505 0.601284
67400 0.00673505 0.625151
67500 0.00674505 0.626053
67600 0.00675505 0.617427
67700 0.00676505 0.6337
67800 0.00677505 0.616505
67900 0.00678505 0.574569
68000 0.00679505 0.559219
68100 0.00680505 0.558202
68200 0.00681505 0.566075
68300 0.00682505 0.57115
68400 0.00683505 0.586938
68500 0.00684505 0.595555
68600 0.00685505 0.628967
68700 0.00686505 0.654585
68800 0.00687505 0.653798
68900 0.00688505 0.597173
69000 0.00689505 0.583765
69100 0.00690505 0.579864
69200 0.00691505 0.559688
69300 0.00692505 0.565768
69400 0.00693505 0.576366
69500 0.00694505 0.614187
69600 0.00695505 0.601725
69700 0.00696505 0.635571
69800 0.00697505 0.629285
69900 0.00698505 0.623746
70000 0.00699505 0.600689
70100 0.00700505 0.591091
70200 0.00701505 0.578298
70300 0.00702505 0.581851
70400 0.00703505 0.573936
70500 0.00704505 0.588638
70600 0.00705505 0.612269
70700 0.00706505 0.63393
70800 0.00707505 0.667143
70900 0.00708505 0.624694
71000 0.00709505 0.62352
71100 0.00710505 0.607202
71200 0.00711505 0.623985
71300 0.00712505 0.577753
71400 0.00713505 0.561335
71500 0.00714505 0.564658
71600 0.00715505 0.608814
71700 0.00716505 0.597364
71800 0.00717505 0.642495
71900 0.00718505 0.637865
72000 0.00719505 0.645036
72100 0.00720505 0.635435
72200 0.00721505 0.637257
72300 0.00722505 0.599871
72400 0.00723505 0.584465
72500 0.00724505 0.598297
72600 0.00725505 0.571661
72700 0.00726505 0.593472
72800 0.00727505 0.605669
72900 0.00728505 0.641203
73000 0.00729505 0.669617
73100 0.00730505 0.649961
73200 0.00731505 0.635242
73300 0.00732505 0.624815
73400 0.00733505 0.616913
73500 0.00734505 0.58863
73600 0.00735505 0.563835
73700 0.00736505 0.591437
73800 0.00737505 0.610816
73900 0.00738505 0.667555
74000 0.00739505 0.587423
74100 0.00740505 0.660776
74200 0.00741505 0.669576
74300 0.00742505 0.665924
74400 0.00743505 0.612845
74500 0.00744505 0.586452
74600 0.00745505 0.576441
74700 0.00746505 0.601034
74800 0.00747505 0.589726
74900 0.00748505 0.574348
75000 0.00749505 0.593563
75100 0.00750505 0.66657
75200 0.00751505 0.691227
75300 0.00752505 0.64576
75400 0.00753505 0.678794
75500 0.00754505 0.657852
75600 0.00755505 0.632534
75700 0.00756505 0.580121
75800 0.00757505 0.562032
75900 0.00758505 0.568909
76000 0.00759505 0.608437
76100 0.00760505 0.636643
76200 0.00761505 0.702298
76300 0.00762505 0.670125
76400 0.00763505 0.67334
76500 0.00764505 0.662041
76600 0.00765505 0.6713
76700 0.00766505 0.605883
76800 0.00767505 0.545529
76900 0.00768505 0.545436
77000 0.00769505 0.590012
77100 0.00770505 0.632904
77200 0.00771505 0.614179
77300 0.00772505 0.658114
77400 0.00773505 0.690321
77500 0.00774505 0.708131
77600 0.00775505 0.684502
77700 0.00776505 0.624032
77800 0.00777505 0.574995
77900 0.00778505 0.602172
78000 0.00779505 0.571252
78100 0.00780505 0.600474
78200 0.00781505 0.615519
78300 0.00782505 0.61978
78400 0.00783505 0.682195
78500 0.00784505 0.686801
78600 0.00785505 0.689382
78700 0.00786505 0.69107
78800 0.00787505 0.62958
78900 0.00788505 0.62273
79000 0.00789505 0.600025
79100 0.00790505 0.558557
79200 0.00791505 0.573953
79300 0.00792505 0.623744
79400 0.00793505 0.645125
79500 0.00794505 0.696275
79600 0.00795505 0.664251
79700 0.00796505 0.704345
79800 0.00797505 0.680083
79900 0.00798505 0.678559
80000 0.00799505 0.607193
80100 0.00800505 0.605629
80200 0.00801505 0.576376
80300 0.00802505 0.601181
80400 0.00803505 0.594202
80500 0.00804505 0.642269
80600 0.00805505 0.658073
80700 0.00806505 0.68183
80800 0.00807505 0.720361
80900 0.00808505 0.665626
81000 0.00809505 0.674086
81100 0.00810505 0.6227
81200 0.00811505 0.61534
81300 0.00812505 0.601888
81400 0.00813505 0.613422
81500 0.00814505 0.57122
81600 0.00815505 0.66774
81700 0.00816505 0.652084
81800 0.00817505 0.714347
81900 0.00818505 0.692471
82000 0.00819505 0.670096
82100 0.00820505 0.643999
82200 0.00821505 0.675337
82300 0.00822505 0.597616
82400 0.00823505 0.625099
82500 0.00824505 0.614977
82600 0.00825505 0.61572
82700 0.00826505 0.658337
82800 0.00827505 0.657885
82900 0.00828505 0.714535
83000 0.00829505 0.731388
83100 0.00830505 0.694145
83200 0.00831505 0.650761
83300 0.00832505 0.656136
83400 0.00833505 0.628735
83500 0.00834505 0.590989
83600 0.00835505 0.61621
83700 0.00836505 0.644684
83800 0.00837505 0.675059
83900 0.00838505 0.69168
84000 0.00839505 0.691081
84100 0.00840505 0.725446
84200 0.00841505 0.678439
84300 0.00842505 0.658876
84400 0.00843505 0.647505
84500 0.00844505 0.619261
84600 0.00845505 0.613268
84700 0.00846505 0.625825
84800 0.00847505 0.616738
84900 0.00848505 0.673847
85000 0.00849505 0.682121
85100 0.00850505 0.696993
85200 0.00851505 0.700419
85300 0.00852505 0.676428
85400 0.00853505 0.625667
85500 0.00854505 0.629753
85600 0.00855505 0.628219
85700 0.00856505 0.586706
85800 0.00857505 0.600089
85900 0.00858505 0.636762
86000 0.00859505 0.663266
86100 0.00860505 0.685739
86200 0.00861505 0.726811
86300 0.00862505 0.705743
86400 0.00863505 0.666762
86500 0.00864505 0.648365
86600 0.00865505 0.621568
86700 0.00866505 0.585817
86800 0.00867505 0.565623
86900 0.00868505 0.628455
87000 0.00869505 0.640801
87100 0.00870505 0.684271
87200 0.00871505 0.650609
87300 0.00872505 0.704409
87400 0.00873505 0.702204
87500 0.00874505 0.70375
87600 0.00875505 0.624247
87700 0.00876505 0.621879
87800 0.00877505 0.625542
87900 0.00878505 0.632418
88000 0.00879505 0.593195
88100 0.00880505 0.646362
88200 0.00881505 0.66659
88300 0.00882505 0.715381
88400 0.00883505 0.773119
88500 0.00884505 0.700162
88600 0.00885505 0.679773
88700 0.00886505 0.692404
88800 0.00887505 0.667891
88900 0.00888505 0.646493
89000 0.00889505 0.616725
89100 0.00890505 0.625005
89200 0.00891505 0.629576
89300 0.00892505 0.718835
89400 0.00893505 0.705489
89500 0.00894505 0.71731
89600 0.00895505 0.689275
89700 0.00896505 0.716021
89800 0.00897505 0.702013
89900 0.00898505 0.656459
90000 0.00899505 0.6482
90100 0.00900505 0.635295
90200 0.00901505 0.621363
90300 0.00902505 0.655813
90400 0.00903505 0.688886
90500 0.00904505 0.726356
90600 0.00905505 0.694522
90700 0.00906505 0.723644
90800 0.00907505 0.74892
90900 0.00908505 0.720098
91000 0.00909505 0.673006
91100 0.00910505 0.626697
91200 0.00911505 0.611354
91300 0.00912505 0.642389
91400 0.00913505 0.682815
91500 0.00914505 0.656695
91600 0.00915505 0.692415
91700 0.00916505 0.72053
91800 0.00917505 0.753338
91900 0.00918505 0.752468
92000 0.00919505 0.690236
92100 0.00920505 0.641434
92200 0.00921505 0.634941
92300 0.00922505 0.658176
92400 0.00923505 0.624388
92500 0.00924505 0.61432
92600 0.00925505 0.671368
92700 0.00926505 0.723884
92800 0.00927505 0.741257
92900 0.00928505 0.730625
93000 0.00929505 0.719068
93100 0.00930505 0.716737
93200 0.00931505 0.696542
93300 0.00932505 0.623264
93400 0.00933505 0.597688
93500 0.00934505 0.640025
93600 0.00935505 0.644797
93700 0.00936505 0.686639
93800 0.00937505 0.710375
93900 0.00938505 0.712686
94000 0.00939505 0.735551
94100 0.00940505 0.733764
94200 0.00941505 0.694624
94300 0.00942505 0.644599
94400 0.00943505 0.636458
94500 0.00944505 0.638525
94600 0.00945505 0.659936
94700 0.00946505 0.630585
94800 0.00947505 0.696848
94900 0.00948505 0.699966
95000 0.00949505 0.739873
95100 0.00950505 0.756055
95200 0.00951505 0.683895
95300 0.00952505 0.661583
95400 0.00953505 0.69051
95500 0.00954505 0.655236
95600 0.00955505 0.633849
95700 0.00956505 0.665056
95800 0.00957505 0.644714
95900 0.00958505 0.726304
96000 0.00959505 0.709897
96100 0.00960505 0.708053
96200 0.00961505 0.737454
96300 0.00962505 0.699283
96400 0.00963505 0.703787
96500 0.00964505 0.659247
96600 0.00965505 0.67957
96700 0.00966505 0.642458
96800 0.00967505 0.655709
96900 0.00968505 0.708393
97000 0.00969505 0.689181
97100 0.00970505 0.71628
97200 0.00971505 0.717126
97300 0.00972505 0.723619
97400 0.00973505 0.730193
97500 0.00974505 0.709176
97600 0.00975505 0.665776
97700 0.00976505 0.689628
97800 0.00977505 0.70394
97900 0.00978505 0.666016
98000 0.00979505 0.706692
98100 0.00980505 0.68889
98200 0.00981505 0.722314
98300 0.00982505 0.748566
98400 0.00983505 0.708035
98500 0.00984505 0.704806
98600 0.00985505 0.681784
98700 0.00986505 0.690702
98800 0.00987505 0.697281
98900 0.00988505 0.697707
99000 0.00989505 0.684727
99100 0.00990505 0.688602
99200 0.00991505 0.738105
99300 0.00992505 0.702154
99400 0.00993505 0.706068
99500 0.00994505 0.729367
