# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
22500 0.112253 4.34536
22600 0.112753 4.49975
22700 0.113253 4.45791
22800 0.113753 4.52735
22900 0.114253 4.42722
23000 0.114752 4.39773
23100 0.115253 4.41259
23200 0.115753 4.47659
23300 0.116253 4.56393
23400 0.116753 4.50893
23500 0.117253 4.44983
23600 0.117753 4.43703
23700 0.118253 4.52228
23800 0.118753 4.58058
23900 0.119253 4.63251
24000 0.119753 4.66812
24100 0.120253 4.56052
24200 0.120753 4.56442
24300 0.121253 4.5993
24400 0.121753 4.65502
24500 0.122253 4.81764
24600 0.122753 4.78895
24700 0.123253 4.6763
24800 0.123753 4.78958
24900 0.124253 4.75704
25000 0.124753 4.74084
25100 0.125253 4.82668
25200 0.125753 4.82294
25300 0.126253 4.78837
25400 0.126753 4.80208
25500 0.127253 4.78061
25600 0.127753 4.86447
25700 0.128253 4.90749
25800 0.128753 4.90659
25900 0.129252 4.89208
26000 0.129753 4.93068
26100 0.130253 4.96758
26200 0.130753 4.93347
26300 0.131253 4.9922
26400 0.131753 4.95925
26500 0.132253 4.9966
26600 0.132753 5.00167
26700 0.133253 5.0027
26800 0.133753 5.07508
26900 0.134253 5.03458
27000 0.134753 4.99117
27100 0.135253 5.03358
27200 0.135752 5.07801
27300 0.136253 5.14529
27400 0.136753 5.20078
27500 0.137253 5.13359
27600 0.137753 5.09933
27700 0.138253 5.11096
27800 0.138753 5.15696
27900 0.139253 5.25847
28000 0.139753 5.12081
28100 0.140253 5.14904
28200 0.140753 5.14666
28300 0.141253 5.18781
28400 0.141753 5.16586
28500 0.142253 5.19799
28600 0.142753 5.24359
28700 0.143253 5.27082
28800 0.143753 5.12295
28900 0.144253 5.13005
29000 0.144753 5.17382
29100 0.145253 5.18301
29200 0.145753 5.30818
29300 0.146253 5.27575
29400 0.146753 5.25929
29500 0.147253 5.20018
29600 0.147753 5.25747
29700 0.148253 5.32021
29800 0.148753 5.29713
29900 0.149253 5.36053
30000 0.149753 5.43173
30100 0.150253 5.29598
30200 0.150753 5.38939
30300 0.151253 5.32643
30400 0.151753 5.4217
30500 0.152253 5.44794
30600 0.152753 5.40434
30700 0.153253 5.42351
30800 0.153753 5.44686
30900 0.154253 5.41586
31000 0.154753 5.41761
31100 0.155253 5.56295
31200 0.155753 5.49044
31300 0.156253 5.57811
31400 0.156753 5.54959
31500 0.157253 5.57956
31600 0.157752 5.48262
31700 0.158253 5.48915
31800 0.158753 5.61826
31900 0.159253 5.5992
32000 0.159753 5.62018
32100 0.160253 5.62944
32200 0.160753 5.61337
32300 0.161253 5.55429
32400 0.161753 5.55574
32500 0.162253 5.61286
32600 0.162753 5.58016
32700 0.163253 5.63099
32800 0.163753 5.59554
32900 0.164253 5.68714
33000 0.164753 5.62958
33100 0.165253 5.67687
33200 0.165753 5.63116
33300 0.166253 5.7883
33400 0.166753 5.75761
33500 0.167253 5.76264
33600 0.167753 5.78724
33700 0.168253 5.71846
33800 0.168753 5.77887
33900 0.169253 5.8412
34000 0.169753 5.86674
34100 0.170253 5.71741
34200 0.170753 5.65113
34300 0.171252 5.7297
34400 0.171753 5.78741
34500 0.172253 5.88155
34600 0.172753 5.86018
34700 0.173253 5.87552
34800 0.173753 5.82545
34900 0.174253 5.86176
35000 0.174753 5.9178
35100 0.175253 5.86849
35200 0.175753 5.85485
35300 0.176253 5.89461
35400 0.176753 5.82295
35500 0.177253 5.85906
35600 0.177753 5.78252
35700 0.178253 5.89882
35800 0.178753 5.81972
35900 0.179253 5.81371
36000 0.179753 5.82275
36100 0.180253 5.75077
36200 0.180753 5.74164
36300 0.181253 5.81547
36400 0.181752 5.91427
36500 0.182253 5.96586
36600 0.182753 5.80863
36700 0.183252 5.79462
36800 0.183753 5.84381
36900 0.184252 5.90485
37000 0.184753 5.9884
37100 0.185253 5.94469
37200 0.185753 5.85109
37300 0.186253 5.89024
37400 0.186753 5.85786
37500 0.187253 5.86103
37600 0.187753 5.88672
37700 0.188253 5.92678
37800 0.188753 5.9137
37900 0.189253 5.90147
38000 0.189753 5.87449
38100 0.190252 5.92617
38200 0.190752 5.98986
38300 0.191253 5.96951
38400 0.191753 6.06234
38500 0.192253 5.94276
38600 0.192753 6.04829
38700 0.193253 6.05417
38800 0.193753 6.08903
38900 0.194253 5.88857
39000 0.194753 5.84492
39100 0.195253 5.95254
39200 0.195753 6.10225
39300 0.196253 6.14726
39400 0.196753 5.97405
39500 0.197253 6.0079
39600 0.197753 6.13019
39700 0.198253 6.0483
39800 0.198753 6.06679
39900 0.199253 6.1177
40000 0.199753 5.9869
